C	Chapter 15
V	11015007
c	c
i	c11015007.1
m	2 Kin. 1:6-8
V	11015012
c	d
i	c11015012.2
m	2 Kin. 2:16; Ezek. 3:12, 14; Matt. 4:1; Acts
V	11015014
c	n
i	c11015014.3
m	1 Kin. 18:19
V	11015017
c	e
i	c11015017.4
m	1 Kin. 21:20
V	11015017
c	f
i	c11015017.5
m	Josh. 7:25; Acts
V	11015018
c	g
i	c11015018.6
m	1 Kin. 16:30- 33; [2 Chr. 15:2]
V	11015019
c	h
i	c11015019.7
m	Josh. 19:26; 2 Kin. 2:25 i 1 Kin. 16:33
V	11015020
c	j
i	c11015020.8
m	1 Kin. 22:6
V	11015021
c	k
i	c11015021.9
m	2 Kin. 17:41; [Matt. 6:24]
V	11015021
c	l
i	c11015021.10
m	Josh. 24:15
V	11015022
c	m
i	c11015022.11
m	1 Kin. 19:10,
V	11015026
c	p
i	c11015026.12
m	Ps. 115:5; Jer. 10:5; [1 Cor.
V	11015028
c	q
i	c11015028.13
m	[Lev. 19:28; Deut. 14:1]
V	11015029
c	r
i	c11015029.14
m	Ex. 29:39, 41 s 1 Kin. 18:26
V	11015030
c	t
i	c11015030.15
m	1 Kin. 19:10, 14; 2 Chr. 33:16
V	11015031
c	u
i	c11015031.16
m	Gen. 32:28; 35:10; 2 Kin. 17:34
V	11015032
c	v
i	c11015032.17
m	[Ex. 20:25; Col. 3:17]
V	11015033
c	w
i	c11015033.18
m	Gen. 22:9; Lev. 1:6-8 x Judg.
V	11015035
c	y
i	c11015035.19
m	1 Kin. 18:32,
V	11015036
c	z
i	c11015036.20
m	Gen. 28:13; Ex. 3:6; 4:5; [Matt. 22:32] a 1 Kin. 8:43; 2 Kin. 19:19
V	11015036
c	b
i	c11015036.21
m	Num. 16:28
V	11015038
c	c
i	c11015038.22
m	Gen. 15:17; Lev. 9:24; 10:1, 2; Judg. 6:21; 2 Kin. 1:12; 1 Chr. 21:26; 2 Chr. 7:1; Job 1:16
V	11015039
c	d
i	c11015039.23
m	1 Kin. 18:21,
V	11015040
c	e
i	c11015040.24
m	2 Kin. 10:25
V	11015046
c	i
i	c11015046.25
m	2 Kin. 3:15; Is. 8:11; Ezek. 3:14 j 2 Kin. 4:29; 9:1; Jer. 1:17; 1 Pet.
