C	Chapter 18
V	11018001
c	a
i	c11018001.1
m	Judg. 6:33; 1 Kin. 18:45,
V	11018002
c	b
i	c11018002.2
m	1 Sam. 8:14
V	11018003
c	c
i	c11018003.3
m	[Lev. 25:23; Num. 36:7; Ezek.
V	11018010
c	e
i	c11018010.4
m	[Ex. 22:28; Lev. 24:15, 16]; Acts 6:11 f [Lev.
V	11018012
c	g
i	c11018012.5
m	Is. 58:4
V	11018013
c	h
i	c11018013.6
m	[Ex. 20:16; 23:1, 7] i 2 Kin. 9:26; 2 Chr. 24:21; Acts 7:58, 59; Heb.
V	11018017
c	j
i	c11018017.7
m	[Ps. 9:12] k 1 Kin. 19:1
V	11018018
c	l
i	c11018018.8
m	1 Kin. 13:32; 2 Chr. 22:9
V	11018019
c	m
i	c11018019.9
m	1 Kin. 22:38; 2 Kin. 9:26
V	11018020
c	n
i	c11018020.10
m	1 Kin. 18:17 o 1 Kin. 21:25; 2 Kin. 17:17; [Rom.
V	11018021
c	p
i	c11018021.11
m	1 Kin. 14:10; 2 Kin. 9:8 q 2 Kin. 10:10 r
V	11018022
c	t
i	c11018022.12
m	1 Kin. 15:29 u 1 Kin. 16:3,
V	11018023
c	v
i	c11018023.13
m	2 Kin. 9:10, 30- LXX; some Heb. (cf. 2 Kin. 9:36)
V	11018024
c	w
i	c11018024.14
m	1 Kin. 14:11;
V	11018025
c	x
i	c11018025.15
m	1 Kin. 16:30- 33; 21:20 y 1 Kin.
V	11018026
c	z
i	c11018026.16
m	Gen. 15:16; [Lev. 18:25-30]; 2 Kin. 21:11
V	11018027
c	a
i	c11018027.17
m	Gen. 37:34;
V	11018029
c	b
i	c11018029.18
m	[2 Kin. 22:19] c 2 Kin. 9:25;
