C	Chapter 3
V	11003001
c	b
i	c11003001.1
m	Acts 7:47
V	11003002
c	c
i	c11003002.2
m	Ezek. 41:1
V	11003004
c	d
i	c11003004.3
m	Ezek. 40:16;
V	11003005
c	e
i	c11003005.4
m	Ezek. 41:6 f 1 Kin. 6:16, 19-21,
V	11003007
c	g
i	c11003007.5
m	Ex. 20:25; Deut. 27:5,
V	11003009
c	h
i	c11003009.6
m	1 Kin. 6:14,
V	11003012
c	i
i	c11003012.7
m	1 Kin. 2:4; 9:4 j [2 Sam. 7:13; 1 Chr. 22:10]
V	11003013
c	k
i	c11003013.8
m	Ex. 25:8; Lev. 26:11; [2 Cor. 6:16; Rev. 21:3] l [Deut.
V	11003016
c	m
i	c11003016.9
m	Ex. 26:33; Lev. 16:2; 1 Kin. 8:6; 2 Chr. 3:8; Ezek. 45:3; Heb. 9:3 Most Holy Place on Mt. Moriah (2 Chr. 3:1; see Gen. 22:2) at the threshing floor of Ornan (or Araunah,
V	11003022
c	n
i	c11003022.10
m	Ex. 30:1, 3,
V	11003023
c	o
i	c11003023.11
m	Ex. 37:7-9; 2 Chr. 3:10-12
V	11003027
c	p
i	c11003027.12
m	Ex. 25:20; 37:9; 1 Kin. 8:7;
V	11003034
c	r
i	c11003034.13
m	Ezek. 41:23-25
V	11003036
c	s
i	c11003036.14
m	1 Kin. 7:12; Jer. 36:10
V	11003037
c	t
i	c11003037.15
m	1 Kin. 6:1
V	11003038
c	u
i	c11003038.16
m	2 Sam. 7:13; 1 Kin. 5:5; 6:1; 8:19
