C	Chapter 7
V	11007001
c	a
i	c11007001.1
m	2 Chr. 9:1; Matt. 12:42; Luke 11:31 b Judg. 14:12; Ps. 49:4; Prov. 1:6
V	11007005
c	c
i	c11007005.2
m	1 Chr. 26:16; 2 Chr. 9:4
V	11007008
c	d
i	c11007008.3
m	Prov. 8:34
V	11007009
c	e
i	c11007009.4
m	1 Kin. 5:7 f
V	11007010
c	h
i	c11007010.5
m	Ps. 72:10,
V	11007011
c	i
i	c11007011.6
m	1 Kin. 9:27, 28; Job 22:24
V	11007012
c	j
i	c11007012.7
m	2 Chr. 9:11 k 2 Chr. 9:10
V	11007015
c	l
i	c11007015.8
m	2 Chr. 1:16 m 2 Chr. 9:24; Ps.
V	11007017
c	n
i	c11007017.9
m	1 Kin. 14:26 o 1 Kin. 7:2
V	11007018
c	p
i	c11007018.10
m	1 Kin. 10:22; 2 Chr. 9:17; Ps.
V	11007021
c	q
i	c11007021.11
m	2 Chr. 9:20
V	11007022
c	r
i	c11007022.12
m	Gen. 10:4; 2 Chr. 20:36 s 1 Kin. 9:26-28; 22:48; Ps. 72:10
V	11007023
c	t
i	c11007023.13
m	1 Kin. 3:12, 13; 4:30; 2 Chr. 1:12
V	11007026
c	u
i	c11007026.14
m	1 Kin. 4:26; 2 Chr. 1:14; 9:25 v [Deut. 17:16]; 1 Kin. 9:19 7 So Vg. (cf. 2 Chr. 9:25);
V	11007027
c	w
i	c11007027.15
m	[Deut. 17:17]; 2 Chr. 1:15-17
V	11007028
c	x
i	c11007028.16
m	[Deut. 17:16]; 2 Chr. 1:16; 9:28
V	11007029
c	y
i	c11007029.17
m	Josh. 1:4;
