C	Chapter 5
V	11005001
c	a
i	c11005001.1
m	Num. 1:4; 7:2; 2 Chr. 5:2-14 b
V	11005002
c	d
i	c11005002.2
m	Lev. 23:34; 1 Kin. 8:65; 2 Chr.
V	11005003
c	e
i	c11005003.3
m	Num. 4:15; 7:9; Deut. 31:9; Josh.
V	11005004
c	f
i	c11005004.4
m	1 Kin. 3:4; 2 Chr. 1:3 2 tent
V	11005005
c	g
i	c11005005.5
m	2 Sam. 6:13; 2 Chr. 1:6
V	11005006
c	h
i	c11005006.6
m	2 Sam. 6:17
V	11005006
c	i
i	c11005006.7
m	Ex. 26:33, 34; 1 Kin. 6:19 j 1 Kin.
V	11005008
c	k
i	c11005008.8
m	Ex. 25:13-15;
V	11005009
c	l
i	c11005009.9
m	Ex. 25:21; Deut. 10:2 m Ex. 25:16; Deut. 10:5; Heb. 9:4 n Ex. 24:7, 8; 40:20; Deut. 4:13
V	11005011
c	q
i	c11005011.10
m	2 Chr. 7:1,
V	11005012
c	r
i	c11005012.11
m	2 Chr. 6:1
V	11005012
c	s
i	c11005012.12
m	Lev. 16:2; Ps.
V	11005013
c	t
i	c11005013.13
m	2 Sam. 7:13 u [Ex. 15:17]; Ps.
V	11005014
c	v
i	c11005014.14
m	2 Sam. 6:18; 1 Kin. 8:55
V	11005015
c	w
i	c11005015.15
m	1 Chr. 29:10, 20; Neh. 9:5; Luke 1:68 x
V	11005016
c	y
i	c11005016.16
m	Deut. 12:5; 1 Kin. 8:29 z
V	11005017
c	a
i	c11005017.17
m	2 Sam. 7:2, 3;
V	11005018
c	b
i	c11005018.18
m	2 Chr. 6:8,
V	11005019
c	c
i	c11005019.19
m	2 Sam. 7:5, 12, 13; 1 Kin. 5:3, 5; 6:38; 1 Chr. 2 Chr. 6:2
V	11005020
c	d
i	c11005020.20
m	1 Chr. 28:5,
V	11005021
c	e
i	c11005021.21
m	Deut. 31:26; 1 Kin. 8:9
V	11005022
c	f
i	c11005022.22
m	1 Kin. 8:54; 2 Chr. 6:12 g Ex. 9:33; Ezra 9:5
V	11005023
c	h
i	c11005023.23
m	Ex. 15:11;
V	11005025
c	k
i	c11005025.24
m	2 Sam. 7:12, 16; 1 Kin. 2:4; 9:5
V	11005026
c	l
i	c11005026.25
m	2 Sam. 7:25
V	11005029
c	o
i	c11005029.26
m	Deut. 12:11 p 1 Kin. 9:3; 2 Chr. 7:15 q Dan. 6:10
V	11005030
c	r
i	c11005030.27
m	Neh. 1:6
V	11005031
c	s
i	c11005031.28
m	Ex. 22:8-11
V	11005032
c	t
i	c11005032.29
m	Deut. 25:1
V	11005033
c	u
i	c11005033.30
m	Lev. 26:17; Deut. 28:25 v Lev.
V	11005034
c	w
i	c11005034.31
m	[Lev. 26:40- 42; Deut. 30:1-3]
V	11005035
c	x
i	c11005035.32
m	Lev. 26:19; Deut. 28:23
V	11005036
c	y
i	c11005036.33
m	Ps. 25:4; 27:11; 94:12 z
V	11005037
c	a
i	c11005037.34
m	Lev. 26:16, 25, 26; Deut. 28:21,
V	11005039
c	b
i	c11005039.35
m	[1 Sam. 16:7; 1 Chr. 28:9; Jer. 17:10]; Acts 1:24
V	11005040
c	c
i	c11005040.36
m	[Ps. 130:4]
V	11005042
c	d
i	c11005042.37
m	Ex. 13:3; Deut. 3:24
V	11005043
c	e
i	c11005043.38
m	[Ex. 9:16;
V	11005046
c	g
i	c11005046.39
m	2 Chr. 6:36; Ps. 130:3; Prov. 20:9; Eccl. 7:20; [Rom. 3:23; 1 John 1:8, 10] h Lev. 26:34, 44; Deut. 28:36, 64; 2 Kin. 17:6, 18;
V	11005047
c	i
i	c11005047.40
m	[Lev. 26:40- 42]; Neh. 9:2
V	11005047
c	j
i	c11005047.41
m	Ezra 9:6, 7; Neh. 1:6; Ps. 106:6; Dan.
V	11005048
c	k
i	c11005048.42
m	Jer. 29:12-
V	11005050
c	m
i	c11005050.43
m	[2 Chr. 30:9]; Ezra 7:6; Ps. 106:46; Acts 7:10
V	11005051
c	n
i	c11005051.44
m	Ex. 32:11, 12; Deut. 9:26-29; Neh. 1:10; [Rom. 11:28, 29] o Deut. 4:20; Jer. 11:4
V	11005052
c	p
i	c11005052.45
m	1 Kin. 8:29
V	11005053
c	q
i	c11005053.46
m	Ex. 19:5,
V	11005054
c	r
i	c11005054.47
m	2 Chr. 7:1
V	11005055
c	s
i	c11005055.48
m	Num. 6:23-26;
V	11005056
c	t
i	c11005056.49
m	1 Chr. 22:18
V	11005056
c	u
i	c11005056.50
m	Deut. 12:10; Josh. 21:45; 23:14
V	11005057
c	v
i	c11005057.51
m	Deut. 31:6; Josh. 1:5;
V	11005058
c	w
i	c11005058.52
m	Ps. 119:36; Jer. 31:33
V	11005060
c	x
i	c11005060.53
m	Josh. 4:24;
V	11005061
c	z
i	c11005061.54
m	Deut. 18:13; 1 Kin. 11:4; 15:3, 14; 2 Kin. 20:3
V	11005062
c	a
i	c11005062.55
m	2 Chr. 7:4-10
V	11005064
c	b
i	c11005064.56
m	2 Chr. 7:7 c 2 Chr. 4:1
V	11005065
c	d
i	c11005065.57
m	Lev. 23:34; 1 Kin. 8:2 e Num. 34:8; Josh. 13:5; Judg. 3:3; 2 Kin. 14:25 f Gen. 15:18; Ex. 23:31; Num. 34:5 g 2 Chr. 7:8
V	11005066
c	h
i	c11005066.58
m	2 Chr. 7:9
