C	Chapter 19
V	11019002
c	a
i	c11019002.1
m	1 Kin. 15:24; 2 Chr. 18:2
V	11019004
c	c
i	c11019004.2
m	2 Kin. 3:7
V	11019005
c	d
i	c11019005.3
m	2 Kin. 3:11
V	11019006
c	e
i	c11019006.4
m	1 Kin. 18:19
V	11019007
c	f
i	c11019007.5
m	2 Kin. 3:11
V	11019011
c	g
i	c11019011.6
m	Zech. 1:18-21
V	11019011
c	h
i	c11019011.7
m	Deut. 33:17 him ivory for his throne (1 Kin. 10:18–22). Ahab
V	11019014
c	i
i	c11019014.8
m	Num. 22:38;
V	11019017
c	j
i	c11019017.9
m	Num. 27:17; 1 Kin. 22:34-36; 2 Chr. 18:16; Matt. 9:36; Mark 6:34
V	11019022
c	m
i	c11019022.10
m	Judg. 9:23;
V	11019023
c	n
i	c11019023.11
m	[Ezek. 14:9]
V	11019024
c	o
i	c11019024.12
m	Jer. 20:2 p 2 Chr. 18:23
V	11019025
c	q
i	c11019025.13
m	1 Kin. 20:30
V	11019027
c	r
i	c11019027.14
m	2 Chr. 16:10;
V	11019028
c	s
i	c11019028.15
m	Num. 16:29; Deut. 18:20-22
V	11019030
c	t
i	c11019030.16
m	2 Chr. 35:22
V	11019031
c	u
i	c11019031.17
m	1 Kin. 20:1 v 1 Kin. 20:24; 2 Chr. 18:30
V	11019032
c	w
i	c11019032.18
m	2 Chr. 18:31
V	11019037
c	j
i	c11019037.19
m	1 Kin. 10:22 k 1 Kin. 9:28 l 2 Chr. 20:37 m 1 Kin. 9:26
V	11019038
c	x
i	c11019038.20
m	1 Kin. 21:19
V	11019039
c	y
i	c11019039.21
m	Ps. 45:8; Amos 3:15
V	11019040
c	z
i	c11019040.22
m	2 Kin. 1:2,
V	11019041
c	a
i	c11019041.23
m	2 Chr. 20:31
V	11019043
c	c
i	c11019043.24
m	1 Kin. 14:23; 15:14; 2 Kin. 12:3
V	11019044
c	d
i	c11019044.25
m	2 Chr. 19:2 e 2 Chr. 18:1
V	11019045
c	f
i	c11019045.26
m	2 Chr. 20:34
V	11019046
c	g
i	c11019046.27
m	Gen. 19:5; Deut. 23:17; 1 Kin. 2 Kin. 23:7; Jude
V	11019047
c	h
i	c11019047.28
m	2 Sam. 8:14; 2 Kin. 3:9; 8:20
V	11019048
c	i
i	c11019048.29
m	2 Chr. 20:35-
V	11019050
c	n
i	c11019050.30
m	2 Chr. 21:1
V	11019051
c	o
i	c11019051.31
m	1 Kin. 22:40
V	11019052
c	p
i	c11019052.32
m	1 Kin. 15:26; 21:25 the same way that
