C	Chapter 16
V	11016001
c	a
i	c11016001.1
m	1 Kin. 18:40
V	11016002
c	b
i	c11016002.2
m	Ruth 1:17; 1 Kin. 20:10; 2 Kin.
V	11016004
c	c
i	c11016004.3
m	Num. 11:15; Jer. 20:14-18; Jon.
V	11016008
c	d
i	c11016008.4
m	Ex. 24:18; 34:28; Deut. 9:9- 11, 18; Matt. 4:2
V	11016008
c	e
i	c11016008.5
m	Ex. 3:1; 4:27
V	11016010
c	f
i	c11016010.6
m	Rom. 11:3
V	11016010
c	g
i	c11016010.7
m	Num. 25:11, 13; Ps. 69:9 h 1 Kin. 18:4 i 1 Kin. 18:22; Rom. 11:3
V	11016011
c	j
i	c11016011.8
m	Ex. 19:20; 24:12, 18 k Ex. 33:21, 22 l Ezek.
V	11016013
c	m
i	c11016013.9
m	Ex. 3:6; Is. 6:2 n 1 Kin. 19:9
V	11016015
c	p
i	c11016015.10
m	2 Kin. 8:8-15
V	11016016
c	q
i	c11016016.11
m	2 Kin. 9:1-10 r 1 Kin. 19:19-21; 2 Kin. 2:9-15
V	11016017
c	s
i	c11016017.12
m	2 Kin. 8:12; 13:3, 22 t 2 Kin. 9:14–10:28 u [Hos.
V	11016018
c	v
i	c11016018.13
m	Rom. 11:4
V	11016018
c	w
i	c11016018.14
m	Hos. 13:2
V	11016019
c	x
i	c11016019.15
m	1 Sam. 28:14; 2 Kin. 2:8, 13,
V	11016020
c	y
i	c11016020.16
m	[Matt. 8:21, 22; Luke 9:61, 62]; Acts 20:37
V	11016021
c	z
i	c11016021.17
m	2 Sam. 24:22
