C	Chapter 8
V	11008001
c	a
i	c11008001.1
m	[Neh. 13:26] b [Deut. 17:17]; 1 Kin. 3:1
V	11008004
c	d
i	c11008004.2
m	[Deut. 17:17; Neh. 13:26] e 1 Kin. 8:61
V	11008005
c	g
i	c11008005.3
m	Judg. 2:13; 1 Kin. 11:33 h [Lev. 20:2-5] i 2 Kin. 23:13
V	11008007
c	j
i	c11008007.4
m	Num. 33:52
V	11008007
c	k
i	c11008007.5
m	Num. 21:29; Judg. 11:24 l 2 Kin. 23:13 3 A
V	11008009
c	m
i	c11008009.6
m	1 Kin. 3:5; 9:2
V	11008010
c	n
i	c11008010.7
m	1 Kin. 6:12;
V	11008011
c	o
i	c11008011.8
m	1 Kin. 11:31; 12:15, 16 p 1 Kin.
V	11008013
c	q
i	c11008013.9
m	2 Sam. 7:15; 1 Chr. 17:13; Ps. 89:33 r 1 Kin. 12:20 s
V	11008014
c	u
i	c11008014.10
m	1 Chr. 5:26
V	11008015
c	v
i	c11008015.11
m	2 Sam. 8:14; 1 Chr. 18:12,
V	11008015
c	w
i	c11008015.12
m	Num. 24:18, 19; [Deut. 20:13]
V	11008021
c	x
i	c11008021.13
m	1 Kin. 2:10,
V	11008023
c	y
i	c11008023.14
m	2 Sam. 8:3;
V	11008024
c	z
i	c11008024.15
m	2 Sam. 8:3; itly, even when he was rebuked for his sins (see
V	11008026
c	a
i	c11008026.16
m	1 Kin. 12:2 b 1 Kin. 11:11; 2 Chr. 13:6 c
V	11008027
c	d
i	c11008027.17
m	1 Kin. 9:15,
V	11008028
c	e
i	c11008028.18
m	[Prov. 22:29]
V	11008029
c	f
i	c11008029.19
m	1 Kin. 12:15; 14:2; 2 Chr. 9:29
V	11008030
c	g
i	c11008030.20
m	1 Sam. 15:27,
V	11008031
c	h
i	c11008031.21
m	1 Kin. 11:11,
V	11008033
c	i
i	c11008033.22
m	1 Sam. 7:3; 1 Kin. 11:5-8 7 So
V	11008035
c	j
i	c11008035.23
m	1 Kin. 12:16,
V	11008036
c	k
i	c11008036.24
m	[1 Kin. 15:4; 2 Kin. 8:19]
V	11008038
c	l
i	c11008038.25
m	Deut. 31:8; Josh. 1:5 m
V	11008040
c	n
i	c11008040.26
m	1 Kin. 11:17; 14:25; 2 Chr. 12:2-9
V	11008041
c	o
i	c11008041.27
m	2 Chr. 9:29
V	11008042
c	p
i	c11008042.28
m	2 Chr. 9:30
V	11008043
c	r
i	c11008043.29
m	1 Kin. 14:21; 2 Chr. 10:1
