C	Chapter 6
V	40006001
c	a
i	c40006001.1
m	Eph. 2:5; Col. 2:13 b Eph. 4:18
V	40006002
c	c
i	c40006002.2
m	Col. 1:21 d [John 12:31]; Eph. 6:12 e Col. 3:6
V	40006003
c	f
i	c40006003.3
m	1 Pet. 4:3 g Gal. 5:16 h [Ps. 51:5]
V	40006004
c	i
i	c40006004.4
m	Ps. 103:8-11; Rom. 10:12 j John 3:16; 1 John 4:9,
V	40006005
c	k
i	c40006005.5
m	Rom. 5:6, 8 l [Rom. 6:4, 5]
V	40006006
c	m
i	c40006006.6
m	Eph. 1:20
V	40006007
c	n
i	c40006007.7
m	Titus 3:4
V	40006008
c	o
i	c40006008.8
m	[2 Tim. 1:9]
V	40006008
c	p
i	c40006008.9
m	Rom. 4:16 q [John 1:12, 13] 10 t Is. 19:25 9 r Rom. 4:4, 5; 11:6 s Rom. 3:27
V	40006015
c	v
i	c40006015.10
m	Gal. 6:15
V	40006016
c	w
i	c40006016.11
m	2 Cor. 5:18; [Col. 1:20-22] x [Rom. 6:6]
V	40006018
c	y
i	c40006018.12
m	John 10:9 z 1 Cor. 12:13; Eph. 4:4
V	40006020
c	a
i	c40006020.13
m	1 Pet. 2:4
V	40006020
c	b
i	c40006020.14
m	Matt. 16:18; 1 Cor. 3:10, 11; Rev. 21:14 c 1 Cor. 12:28; Eph. 3:5
V	40006020
c	d
i	c40006020.15
m	Ps. 118:22 #; Luke 20:17
V	40006021
c	e
i	c40006021.16
m	1 Cor. 3:16,
V	40006022
c	f
i	c40006022.17
m	1 Pet. 2:5
V	40006022
c	g
i	c40006022.18
m	John 17:23
