C	Chapter 2
V	40002004
c	b
i	c40002004.1
m	[Gen. 49:10] c [John 1:14]; Rom. 1:3; 8:3; [Phil. 2:7] d Gen. 3:15; [Is. 7:14 #; Matt. 1:25] e [Matt. 5:17]; Luke 2:21,
V	40002007
c	i
i	c40002007.2
m	[Rom. 8:16,
V	40002008
c	j
i	c40002008.3
m	1 Cor. 1:21; Eph. 2:12; 1 Thess. 4:5; 2 Thess. 1:8
V	40002008
c	k
i	c40002008.4
m	Rom. 1:25
V	40002009
c	l
i	c40002009.5
m	[1 Cor. 8:3]
V	40002009
c	m
i	c40002009.6
m	Gal. 3:1-3; Col. 2:20 n Heb. 7:18
V	40002010
c	o
i	c40002010.7
m	Rom. 14:5; Col. 2:16
V	40002011
c	p
i	c40002011.8
m	1 Thess. 3:5
V	40002012
c	q
i	c40002012.9
m	2 Cor. 2:5
V	40002013
c	r
i	c40002013.10
m	1 Cor. 2:3
V	40002014
c	s
i	c40002014.11
m	Mal. 2:7 t [Luke 10:16]
V	40002017
c	u
i	c40002017.12
m	Rom. 10:2
V	40002019
c	v
i	c40002019.13
m	1 Cor. 4:15
V	40002022
c	w
i	c40002022.14
m	Gen. 16:15
V	40002022
c	x
i	c40002022.15
m	Gen. 21:2
V	40002023
c	y
i	c40002023.16
m	Rom. 9:7, 8; Gal. 4:29 z Gen. 18:10; 21:1; Gal. 4:28; Heb. 11:11
V	40002024
c	a
i	c40002024.17
m	Ex. 24:6-8; Deut. 33:2 7 NU, M
V	40002026
c	b
i	c40002026.18
m	[Is. 2:2]
V	40002027
c	c
i	c40002027.19
m	Is. 54:1
V	40002028
c	d
i	c40002028.20
m	Rom. 9:7, 8; Gal. 3:29 e Acts
V	40002029
c	f
i	c40002029.21
m	Gen. 21:9
V	40002029
c	g
i	c40002029.22
m	Gal. 5:11
V	40002030
c	h
i	c40002030.23
m	[Gal. 3:8, 22]
V	40002030
c	i
i	c40002030.24
m	Gen. 21:10, 12 j [John 8:35]
