C	Chapter 9
V	40009001
c	a
i	c40009001.1
m	[Matt. 5:48]; Luke 6:36; Eph. 4:32 b 1 Pet. 1:14-16 2 c 1 Thess. 4:9 d John 15:9; Gal. 1:4; 1 John 3:16 e Ex. 29:18, 25; 2 Cor. 2:14,
V	40009003
c	f
i	c40009003.2
m	Col. 3:5-7 g [Luke 12:15]
V	40009007
c	m
i	c40009007.3
m	1 Tim. 5:22
V	40009008
c	n
i	c40009008.4
m	1 Thess. 5:5
V	40009009
c	o
i	c40009009.5
m	Gal. 5:22 2 NU
V	40009010
c	p
i	c40009010.6
m	[Rom. 12:1, 2]
V	40009011
c	q
i	c40009011.7
m	1 Cor. 5:9; 2 Cor. 6:14
V	40009012
c	r
i	c40009012.8
m	Rom. 1:24
V	40009013
c	s
i	c40009013.9
m	[John 3:20,
V	40009014
c	t
i	c40009014.10
m	[Is. 26:19; 60:1 #; Rom.
V	40009015
c	u
i	c40009015.11
m	Col. 4:5
V	40009016
c	v
i	c40009016.12
m	Col. 4:5 w Eccl.
V	40009017
c	x
i	c40009017.13
m	Col. 4:5 y [Rom. 12:2]; Col. 1:9 z 1 Thess. 4:3
V	40009018
c	a
i	c40009018.14
m	Prov. 20:1; 23:31; Rom. 13:13; 1 Cor. 5:11; 1 Thess. 5:7
V	40009019
c	b
i	c40009019.15
m	Acts 16:25
V	40009019
c	c
i	c40009019.16
m	James 5:13 21 f [Phil. 2:3]; 1 Pet. 5:5 6 NU Christ
V	40009020
c	d
i	c40009020.17
m	Ps. 34:1 e [1 Pet. 2:5] ing to Is. 26:19, a promise of Gods coming salvation.
V	40009022
c	g
i	c40009022.18
m	Eph. 5:22–6:9; Col. 3:18–4:1; 1 Pet. 3:1-6
V	40009023
c	h
i	c40009023.19
m	[1 Cor. 11:3]
V	40009023
c	i
i	c40009023.20
m	Col. 1:18
V	40009024
c	j
i	c40009024.21
m	Titus 2:4,
V	40009025
c	k
i	c40009025.22
m	Eph. 5:28, 33; Col. 3:19; [1 Pet. 3:7] l Acts 20:28
V	40009026
c	m
i	c40009026.23
m	John 3:5 n [John 15:3; 17:17; Rom. 10:8; Eph.
V	40009027
c	o
i	c40009027.24
m	[2 Cor. 4:14; 11:2]; Col. 1:22
V	40009027
c	p
i	c40009027.25
m	Song 4:7
V	40009030
c	q
i	c40009030.26
m	Gen. 2:23
V	40009031
c	r
i	c40009031.27
m	Gen. 2:24; Matt. 19:5; Mark 10:7 s [1 Cor. 6:16]
V	40009033
c	t
i	c40009033.28
m	Col. 3:19 u 1 Pet. 3:1,
