C	Chapter 23
V	40023001
c	a
i	c40023001.1
m	Matt. 24:3
V	40023002
c	b
i	c40023002.2
m	Luke 21:34; 1 Thess. 5:4; [2 Pet. 3:10]; Rev.
V	40023003
c	c
i	c40023003.3
m	Is. 13:6-9 d Hos.
V	40023004
c	e
i	c40023004.4
m	[Acts 26:18]; Rom. 13:12; Eph. 5:8; 1 John 2:8
V	40023005
c	f
i	c40023005.5
m	Eph. 5:8
V	40023006
c	g
i	c40023006.6
m	Matt. 25:5
V	40023006
c	h
i	c40023006.7
m	Matt. 25:13; Mark 13:35; [1 Pet. 5:8] 1 self-
V	40023007
c	i
i	c40023007.8
m	[Luke 21:34]
V	40023007
c	j
i	c40023007.9
m	Acts 2:15; 2 Pet.
V	40023008
c	k
i	c40023008.10
m	Is. 59:17; Eph.
V	40023009
c	m
i	c40023009.11
m	[2 Thess. 2:13]
V	40023010
c	n
i	c40023010.12
m	2 Cor. 5:15
V	40023012
c	o
i	c40023012.13
m	1 Cor. 16:18; 1 Tim. 5:17; Heb.
V	40023013
c	p
i	c40023013.14
m	Mark 9:50
V	40023014
c	q
i	c40023014.15
m	2 Thess. 3:6, 7, 11 r Heb. 12:12
V	40023014
c	s
i	c40023014.16
m	Rom. 14:1; 15:1; 1 Cor. 8:7 t Gal.
V	40023015
c	u
i	c40023015.17
m	Lev. 19:18
V	40023015
c	v
i	c40023015.18
m	Rom. 12:9; Gal. 6:10; 1 Thess. 5:21
V	40023016
c	w
i	c40023016.19
m	[2 Cor. 6:10]
V	40023017
c	x
i	c40023017.20
m	Eph. 6:18
V	40023019
c	y
i	c40023019.21
m	Eph. 4:30
V	40023020
c	z
i	c40023020.22
m	Acts 13:1; 1 Cor. 14:1,
V	40023021
c	a
i	c40023021.23
m	1 Cor. 14:29; 1 John 4:1
V	40023021
c	b
i	c40023021.24
m	Phil. 4:8 3:13 e 1 Cor. 1:8, 9 7 set you apart
