C	Chapter 18
V	40018001
c	a
i	c40018001.1
m	Eph. 6:9
V	40018002
c	b
i	c40018002.2
m	Luke 18:1
V	40018002
c	c
i	c40018002.3
m	Col. 2:7
V	40018003
c	d
i	c40018003.4
m	Eph. 6:19 e 1 Cor. 16:9 f Eph. 3:3, 4; 6:19 g Eph.
V	40018006
c	m
i	c40018006.5
m	1 Pet. 3:15
V	40018007
c	n
i	c40018007.6
m	Acts 20:4; Eph. 6:21; 2 Tim. 4:12; Titus 3:12
V	40018008
c	o
i	c40018008.7
m	Eph. 6:22
V	40018009
c	p
i	c40018009.8
m	Philem.
V	40018010
c	q
i	c40018010.9
m	Acts 19:29; 20:4; 27:2; Philem.
V	40018012
c	s
i	c40018012.10
m	Col. 1:7; Philem. 23 t Rom. 15:30 u Matt. 5:48; 1 Cor. 2:6 3 NU
V	40018014
c	v
i	c40018014.11
m	2 Tim. 4:11; Philem. 24 w 2 Tim. 4:10
V	40018015
c	x
i	c40018015.12
m	Rom. 16:5; 1 Cor. 16:19 5 NU
V	40018016
c	y
i	c40018016.13
m	1 Thess. 5:27; 2 Thess. 3:14
V	40018017
c	z
i	c40018017.14
m	Philem. 2 a 1 Tim. 4:6; 2 Tim.
V	40018018
c	b
i	c40018018.15
m	1 Cor. 16:21; 2 Thess. 3:17
V	40018024
c	r
i	c40018024.16
m	Acts 15:37; 2 Tim. 4:11
