C	Chapter 8
V	40008009
c	k
i	c40008009.1
m	Luke 23:43; John 3:13; 20:17; [1 Pet. 3:19, 20]
V	40008010
c	l
i	c40008010.2
m	Acts 1:9 # m [Acts 2:33; Eph.
V	40008012
c	n
i	c40008012.3
m	1 Cor. 14:26 o Col. 1:24
V	40008013
c	p
i	c40008013.4
m	Col. 2:2 q 1 Cor. 14:20; Col. 1:28; Heb. 5:14
V	40008014
c	r
i	c40008014.5
m	1 Cor. 14:20
V	40008014
c	s
i	c40008014.6
m	Rom. 16:18
V	40008015
c	t
i	c40008015.7
m	Eph. 1:22
V	40008016
c	u
i	c40008016.8
m	[Rom. 12:4]; Col. 2:19
V	40008017
c	v
i	c40008017.9
m	Eph. 2:2; 4:22
V	40008018
c	w
i	c40008018.10
m	Rom. 1:21
V	40008019
c	x
i	c40008019.11
m	1 Tim. 4:2 y 1 Pet. 4:3
V	40008022
c	z
i	c40008022.12
m	Col. 3:8
V	40008023
c	a
i	c40008023.13
m	[Rom. 12:2; Col. 3:10]
V	40008024
c	b
i	c40008024.14
m	[Rom. 6:4; 7:6; 12:2; 2 Cor. 5:17; Col. 3:10]
V	40008025
c	c
i	c40008025.15
m	Zech. 8:16; Eph. 4:15; Col. 3:9
V	40008025
c	d
i	c40008025.16
m	Rom. 12:5
V	40008027
c	f
i	c40008027.17
m	[Rom. 12:19; James 4:7]; 1 Pet. 5:9 7 an
V	40008028
c	g
i	c40008028.18
m	Acts 20:35; 1 Cor. 4:12; Gal. 6:10 h Luke 3:11; 1 Thess. 4:12
V	40008029
c	i
i	c40008029.19
m	Matt. 12:34; Eph. 5:4; Col. 3:8 j 1 Thess. 5:11 k Col. 3:16
V	40008030
c	l
i	c40008030.20
m	Is. 7:13
V	40008031
c	m
i	c40008031.21
m	Rom. 3:14; Col. 3:8,
V	40008031
c	n
i	c40008031.22
m	James 4:11
V	40008031
c	o
i	c40008031.23
m	Titus 3:3 9 loud
V	40008032
c	p
i	c40008032.24
m	[Matt. 6:14]; 2 Cor. 6:10 q [Mark 11:25; Luke 6:37]
