C	Chapter 17
V	40017001
c	a
i	c40017001.1
m	Rom. 6:5; Eph. 2:6; Col. 2:12
V	40017001
c	b
i	c40017001.2
m	Ps. 68:18; 110:1; [Rom. 8:34]; Eph.
V	40017002
c	c
i	c40017002.3
m	[Matt. 6:19-21]
V	40017003
c	d
i	c40017003.4
m	[Rom. 6:2; 2 Cor. 5:14; Gal. 2:20]; Col. 2:20 e [2 Cor. 5:7]
V	40017004
c	f
i	c40017004.5
m	[1 John 3:2]
V	40017004
c	g
i	c40017004.6
m	John 14:6 h 1 Cor.
V	40017005
c	i
i	c40017005.7
m	[Rom. 8:13] j [Rom. 6:13]
V	40017005
c	k
i	c40017005.8
m	Eph. 5:3 l Mark 7:21; 1 Cor. 6:9, 18; 2 Cor. 12:21; Gal. 5:19; Eph. 4:19;
V	40017006
c	m
i	c40017006.9
m	Rom. 1:18; Eph. 5:6; Rev. 22:15 n [Eph. 2:2]
V	40017007
c	o
i	c40017007.10
m	1 Cor. 6:11; [Eph. 2:2]; Titus
V	40017008
c	p
i	c40017008.11
m	Eph. 4:22; 1 Pet. 2:1
V	40017010
c	q
i	c40017010.12
m	Rom. 12:2; 2 Cor. 4:16 r [Rom. 8:29] s [Eph. 2:10]
V	40017011
c	t
i	c40017011.13
m	Rom. 10:12; [1 Cor. 12:13]; Gal. 3:27,
V	40017011
c	u
i	c40017011.14
m	Eph. 1:23
V	40017012
c	v
i	c40017012.15
m	[1 Pet. 1:2]
V	40017016
c	f
i	c40017016.16
m	Eph. 5:19
V	40017017
c	g
i	c40017017.17
m	1 Cor. 10:31
V	40017018
c	h
i	c40017018.18
m	1 Pet. 3:1 i [Col. 3:18–4:1; Eph. 5:22–6:9]
V	40017019
c	j
i	c40017019.19
m	[Eph. 5:25; 1 Pet. 3:7] k Eph.
V	40017020
c	l
i	c40017020.20
m	Eph. 6:1
V	40017020
c	m
i	c40017020.21
m	Eph. 5:24
V	40017021
c	n
i	c40017021.22
m	Eph. 6:4
V	40017022
c	o
i	c40017022.23
m	Eph. 6:5; [1 Tim. 6:1]; Titus 2:9; 1 Pet. 2:18
V	40017023
c	p
i	c40017023.24
m	[Eccl. 9:10]
V	40017024
c	q
i	c40017024.25
m	Eph. 6:8 r 1 Cor. 7:22 1 NU
V	40017025
c	s
i	c40017025.26
m	Rom. 2:11
