C	Chapter 12
V	40012002
c	b
i	c40012002.1
m	John 3:29
V	40012002
c	c
i	c40012002.2
m	Rom. 12:16
V	40012002
c	d
i	c40012002.3
m	Phil. 4:2
V	40012002
c	n
i	c40012002.4
m	John 13:16; 2 Cor. 8:23 o 2 Cor.
V	40012003
c	e
i	c40012003.5
m	Gal. 5:26; James 3:14 f Rom. 12:10; Eph. 5:21
V	40012004
c	g
i	c40012004.6
m	1 Cor. 13:5
V	40012004
c	h
i	c40012004.7
m	Rom. 15:1,
V	40012005
c	i
i	c40012005.8
m	[Matt. 11:29]; Rom. 15:3
V	40012006
c	j
i	c40012006.9
m	2 Cor. 4:4
V	40012009
c	r
i	c40012009.10
m	Is. 9:6; Luke 1:32; Eph. 1:21
V	40012010
c	s
i	c40012010.11
m	Is. 45:23; Rom. 14:11; Rev. 5:13
V	40012011
c	t
i	c40012011.12
m	John 13:13; [Rom. 10:9; 14:9]
V	40012012
c	u
i	c40012012.13
m	Phil. 1:5, 6; 4:15 v John 6:27, 29; 2 Pet. 1:10
V	40012012
c	w
i	c40012012.14
m	Eph. 6:5
V	40012013
c	x
i	c40012013.15
m	Rom. 12:3; 1 Cor. 12:6; 15:10; 2 Cor. 3:5; Heb. 13:20, 21 y Eph. 1:5
V	40012014
c	z
i	c40012014.16
m	1 Cor. 10:10; 1 Pet. 4:9 a Rom.
V	40012015
c	b
i	c40012015.17
m	Matt. 5:15,
V	40012016
c	c
i	c40012016.18
m	2 Cor. 1:14
V	40012016
c	d
i	c40012016.19
m	Gal. 2:2 e Is. 49:4; Gal. 4:11; 1 Thess.
V	40012017
c	f
i	c40012017.20
m	2 Cor. 12:15; 2 Tim. 4:6 g Num. 28:6, 7; Rom. 15:16 h 2 Cor. 7:4
V	40012025
c	l
i	c40012025.21
m	Phil. 4:18
V	40012026
c	p
i	c40012026.22
m	Phil. 1:8
V	40012030
c	q
i	c40012030.23
m	1 Cor. 16:17; Phil. 4:10 8 risking
