C	Chapter 21
V	40021002
c	a
i	c40021002.1
m	Rom. 16:21
V	40021003
c	b
i	c40021003.2
m	Eph. 3:13
V	40021003
c	c
i	c40021003.3
m	John 16:2; Acts 9:16; 14:22; 1 Cor. 4:9; 2 Tim. 3:12; 1 Pet. 2:21
V	40021004
c	d
i	c40021004.4
m	Acts 20:24
V	40021005
c	e
i	c40021005.5
m	1 Cor. 7:5
V	40021005
c	f
i	c40021005.6
m	Gal. 2:2
V	40021006
c	g
i	c40021006.7
m	Acts 18:5
V	40021006
c	h
i	c40021006.8
m	Phil. 1:8
V	40021007
c	i
i	c40021007.9
m	2 Cor. 1:4
V	40021008
c	j
i	c40021008.10
m	[Eph. 6:13, 14]; Phil. 4:1
V	40021011
c	l
i	c40021011.11
m	Mark 1:3
V	40021012
c	m
i	c40021012.12
m	Phil. 1:9; 1 Thess. 4:1, 10; 2 Thess. 1:3
V	40021013
c	n
i	c40021013.13
m	2 Thess. 2:17
