C	Chapter 16
V	40016001
c	a
i	c40016001.1
m	Phil. 1:30; Col. 1:29; 4:12; 1 Thess.
V	40016003
c	b
i	c40016003.2
m	1 Cor. 1:24,
V	40016004
c	c
i	c40016004.3
m	Rom. 16:18; 2 Cor. 11:13; Eph.
V	40016010
c	l
i	c40016010.4
m	[Eph. 1:20, 21; 1 Pet. 3:22] 7 rule
V	40016011
c	m
i	c40016011.5
m	Deut. 10:16
V	40016011
c	n
i	c40016011.6
m	Rom. 6:6; 7:24; Gal. 5:24; Col. 3:5
V	40016012
c	o
i	c40016012.7
m	Rom. 6:4
V	40016012
c	p
i	c40016012.8
m	Eph. 1:19,
V	40016012
c	q
i	c40016012.9
m	Acts 2:24
V	40016014
c	r
i	c40016014.10
m	[Eph. 2:15, 16]; Col. 2:20
V	40016015
c	s
i	c40016015.11
m	[Is. 53:12; Heb. 2:14] t Eph.
V	40016016
c	u
i	c40016016.12
m	Rom. 14:3
V	40016019
c	x
i	c40016019.13
m	Eph. 1:23; 4:16
V	40016020
c	y
i	c40016020.14
m	Rom. 6:2-5
V	40016020
c	z
i	c40016020.15
m	Gal. 4:3, 9 4 NU,
V	40016021
c	a
i	c40016021.16
m	1 Tim. 4:3
V	40016022
c	b
i	c40016022.17
m	Is. 29:13; Matt. 15:9; Titus
V	40016023
c	c
i	c40016023.18
m	Rom. 13:14; 1 Tim. 4:8 5 severe
