C	Chapter 13
V	40013001
c	a
i	c40013001.1
m	1 Thess. 5:16
V	40013002
c	b
i	c40013002.2
m	Ps. 22:16, 20; Gal. 5:15; Rev. 22:15 c Ps. 119:115
V	40013002
c	d
i	c40013002.3
m	Rom. 2:28
V	40013003
c	e
i	c40013003.4
m	Deut. 30:6; Rom. 2:28, 29; 9:6; [Gal. 6:15] f John 4:24; Rom. 7:6
V	40013004
c	g
i	c40013004.5
m	2 Cor. 5:16; 11:18 h 2 Cor.
V	40013005
c	i
i	c40013005.6
m	Rom. 11:1 j 2 Cor. 11:22
V	40013005
c	k
i	c40013005.7
m	Acts 23:6
V	40013006
c	l
i	c40013006.8
m	Acts 8:3; 22:4, 5;26:9–11
V	40013006
c	m
i	c40013006.9
m	Matt. 13:44 Though Paul exercised apostolic powers (see 2 Cor. 12:12), 26:41; Deut. 10:16, 30:6; Jer. 4:4; Ezek. 44:7). the foundation for the restored nation (see
V	40013008
c	n
i	c40013008.10
m	Is. 53:11; Jer. 9:23; John 17:3; 1 Cor. 2:2; [Eph.
V	40013009
c	o
i	c40013009.11
m	Rom. 10:3
V	40013009
c	p
i	c40013009.12
m	Rom. 1:17
V	40013010
c	q
i	c40013010.13
m	Eph. 1:19, 20 r [Rom. 6:3–5]; 2 Cor. 1:5; 1 Pet.
V	40013011
c	s
i	c40013011.14
m	Acts 26:6–8; [1 Cor. 15:23;
V	40013012
c	t
i	c40013012.15
m	1 Cor. 9:24; [1 Tim. 6:12, 19]u Heb. 12:23
V	40013013
c	v
i	c40013013.16
m	Luke 9:62
V	40013013
c	w
i	c40013013.17
m	Heb. 6:1 4 laid
V	40013014
c	x
i	c40013014.18
m	2 Tim. 4:7
V	40013014
c	y
i	c40013014.19
m	Heb. 3:1
V	40013015
c	z
i	c40013015.20
m	Matt. 5:48; 1 Cor. 2:6 a Gal. 5:10 b Hos. 6:3; James 1:5
V	40013016
c	c
i	c40013016.21
m	Gal. 6:16
V	40013016
c	d
i	c40013016.22
m	Rom. 12:16; 15:5
V	40013017
c	e
i	c40013017.23
m	[1 Cor. 4:16; 11:1]; Phil. 4:9
V	40013018
c	g
i	c40013018.24
m	Gal. 1:7
V	40013019
c	h
i	c40013019.25
m	2 Cor. 11:15 i 1 Tim. 6:5 j Hos. 4:7 k Rom. 8:5; Col. 3:2
V	40013020
c	l
i	c40013020.26
m	Eph. 2:6, 19; Phil. 1:27; [Col. 3:1; Heb. 12:22]
V	40013020
c	m
i	c40013020.27
m	Acts 1:11 n 1 Cor. 1:7
V	40013021
c	o
i	c40013021.28
m	[1 Cor. 15:43–53] p 1 John 3:2 q Eph. 1:19 r [1 Cor. 15:28]
