C	Chapter 19
V	40019001
c	a
i	c40019001.1
m	1 Pet. 5:12
V	40019001
c	b
i	c40019001.2
m	Acts 17:1-9 1 NU
V	40019002
c	c
i	c40019002.3
m	Rom. 1:8; 2 Thess. 1:3
V	40019003
c	d
i	c40019003.4
m	John 6:29
V	40019003
c	e
i	c40019003.5
m	Rom. 16:6
V	40019004
c	f
i	c40019004.6
m	Col. 3:12
V	40019005
c	g
i	c40019005.7
m	Mark 16:20 h 2 Cor. 6:6
V	40019006
c	j
i	c40019006.8
m	1 Cor. 4:16; 11:1 k Acts 5:41; 13:52; 2 Cor. 6:10; Gal. 5:22
V	40019008
c	l
i	c40019008.9
m	Rom. 10:18
V	40019008
c	m
i	c40019008.10
m	Rom. 1:8; 16:19; 2 Cor. 2:14; 2 Thess. 1:4
V	40019009
c	n
i	c40019009.11
m	1 Thess. 2:1 o 1 Cor. 12:2
V	40019010
c	p
i	c40019010.12
m	[Rom. 2:7]
V	40019010
c	q
i	c40019010.13
m	Matt. 3:7; Rom.
