C	Chapter 28
V	40028002
c	a
i	c40028002.1
m	Ezra 6:10 b [Rom. 13:1] 2 a
V	40028003
c	c
i	c40028003.2
m	Rom. 12:2 d 2 Tim. 1:9
V	40028004
c	e
i	c40028004.3
m	Ezek. 18:23, 32; John 3:17; 1 Tim. 4:10; Titus 2:11; 2 Pet. 3:9 f [John
V	40028005
c	g
i	c40028005.4
m	1 Cor. 8:6; Gal. 3:20 h [Heb. 9:15]
V	40028007
c	j
i	c40028007.5
m	Eph. 3:7, 8; 1 Tim. 1:11; 2 Tim. 1:11 k [Gal. 1:15,
V	40028008
c	l
i	c40028008.6
m	Luke 23:34
V	40028008
c	m
i	c40028008.7
m	Ps. 134:2
V	40028009
c	n
i	c40028009.8
m	1 Pet. 3:3
