C	Chapter 39
V	18039001
c	a
i	c18039001.1
m	Prov. 4:14 b Ps. 26:4, 5; Jer. 15:17
V	18039001
c	a
i	c18039001.2
m	Acts 4:25,
V	18039001
c	b
i	c18039001.3
m	Ps. 38:1; 118:18; [Jer. 10:24]
V	18039001
c	c
i	c18039001.4
m	Ps. 31:15
V	18039001
c	a
i	c18039001.5
m	Ps. 148:13 b Ps.
V	18039001
c	a
i	c18039001.6
m	Ps. 56:11
V	18039001
c	b
i	c18039001.7
m	[Is. 57:1]; Mic.
V	18039001
c	a
i	c18039001.8
m	Job 13:24; Ps.
V	18039001
c	a
i	c18039001.9
m	Ps. 24:3-5
V	18039001
c	a
i	c18039001.10
m	Is. 40:22; [Rom. 1:19, 20] b Gen.
V	18039001
c	a
i	c18039001.11
m	[Matt. 27:46; Mark 15:34] $
V	18039001
c	a
i	c18039001.12
m	Ps. 78:52; 80:1; [Is. 40:11]; Ezek. 34:11, 12; [John 10:11; 1 Pet. 2:25; Rev. 7:16, 17] b [Ps. 34:9, 10; Phil. 4:19]
V	18039001
c	a
i	c18039001.13
m	1 Cor. 10:26,
V	18039001
c	a
i	c18039001.14
m	Ps. 86:4; 143:8
V	18039001
c	a
i	c18039001.15
m	Ps. 7:8 b 2 Kin. 20:3; [Prov. 20:7] c [Ps. 13:5; 28:7]
V	18039001
c	a
i	c18039001.16
m	Ps. 18:28; 84:11; [Is. 60:19, 20; Mic.
V	18039001
c	b
i	c18039001.17
m	Ex. 15:2; Ps. 62:7; 118:14; Is. 12:2;
V	18039001
c	a
i	c18039001.18
m	Ps. 35:22; 39:12; 83:1 b Ps. 88:4; 143:7; Prov. 1:12 (40:1; Is. 40:31).
V	18039001
c	a
i	c18039001.19
m	1 Chr. 16:28,
V	18039001
c	b
i	c18039001.20
m	Ps. 28:9 c Ps.
V	18039001
c	a
i	c18039001.21
m	Ps. 22:5 1 have
V	18039001
c	a
i	c18039001.22
m	[Ps. 85:2; 103:3]; Rom. 4:7,
V	18039001
c	a
i	c18039001.23
m	Ps. 32:11; 97:12; Phil. 3:1; 4:4
V	18039001
c	b
i	c18039001.24
m	[Eph. 5:20; 1 Thess. 5:18]
V	18039001
c	a
i	c18039001.25
m	Rom. 3:18
V	18039001
c	a
i	c18039001.26
m	Ps. 73:3; [Prov.
V	18039001
c	b
i	c18039001.27
m	Ps. 6:1
V	18039001
c	a
i	c18039001.28
m	Job 2:10; Ps. 34:13; [James
V	18039001
c	a
i	c18039001.29
m	[Ps. 26:1; 35:24] b
V	18039001
c	b
i	c18039001.30
m	[Ex. 12:26, 27; Deut. 6:20]; Judg. 6:13; Ps. 78:3
V	18039001
c	b
i	c18039001.31
m	Ps. 62:7, 8 c [Deut. 4:7; Ps.
V	18039001
c	a
i	c18039001.32
m	Ps. 46:4; 87:3; Matt. 5:35
V	18039001
c	a
i	c18039001.33
m	Is. 9:6
V	18039001
c	b
i	c18039001.34
m	[Is. 43:25; 44:22; Acts 3:19; Col. 2:14]
V	18039001
c	a
i	c18039001.35
m	Ps. 10:4 b Rom.
V	18039001
c	b
i	c18039001.36
m	Ruth 2:12; Ps. 17:8; 63:7 c Is.
V	18039001
c	c
i	c18039001.37
m	Ps. 44:9
V	18039001
c	b
i	c18039001.38
m	Ps. 33:20
V	18039001
c	b
i	c18039001.39
m	Ps. 42:2; [Matt.
V	18039001
c	a
i	c18039001.40
m	Ps. 100:1
V	18039001
c	a
i	c18039001.41
m	Num. 6:25
V	18039001
c	a
i	c18039001.42
m	Num. 10:35
V	18039001
c	a
i	c18039001.43
m	Job 22:11; Jon.
V	18039001
c	b
i	c18039001.44
m	Ps. 40:13-17
V	18039001
c	a
i	c18039001.45
m	Ps. 25:2,
V	18039001
c	b
i	c18039001.46
m	[Ex. 25:20-22];
V	18039001
c	d
i	c18039001.47
m	Deut. 33:2
V	18039001
c	a
i	c18039001.48
m	[2 Chr. 19:6; Eccl. 5:8] b Ps. 82:6
V	18039001
c	a
i	c18039001.49
m	Ps. 28:1
V	18039001
c	b
i	c18039001.50
m	Ezra 1:11–2:1; Ps. 14:7; Jer. 30:18; 31:23; Ezek. 39:25; Hos. 6:11; Joel 3:1
V	18039001
c	b
i	c18039001.51
m	Ps. 27:9; [Luke
V	18039001
c	b
i	c18039001.52
m	[Deut. 33:27; Ezek. 11:16]
V	18039001
c	a
i	c18039001.53
m	Ps. 27:5; 31:20; 32:7 b Ps. 17:8; Is.
V	18039001
c	a
i	c18039001.54
m	Ps. 147:1
V	18039001
c	a
i	c18039001.55
m	Ps. 96:10
V	18039001
c	b
i	c18039001.56
m	Ps. 65:6
V	18039001
c	a
i	c18039001.57
m	Deut. 32:35; [Is. 35:4; Nah. 1:2; Rom. 12:19]
V	18039001
c	a
i	c18039001.58
m	1 Chr. 16:23-33
V	18039001
c	a
i	c18039001.59
m	[Ps. 96:10]
V	18039001
c	a
i	c18039001.60
m	Ps. 33:3; Is. 42:10 b Ex. 15:11; Ps. 77:14
V	18039001
c	a
i	c18039001.61
m	Ex. 25:22;
V	18039001
c	a
i	c18039001.62
m	Ps. 104:1,
V	18039001
c	a
i	c18039001.63
m	Ps. 103:1
V	18039001
c	a
i	c18039001.64
m	1 Chr. 16:8-22, 34; Ps. 106:1; Is. 12:4 b Ps. 145:12
V	18039001
c	a
i	c18039001.65
m	1 Chr. 16:34,
V	18039001
c	a
i	c18039001.66
m	1 Chr. 16:34; Ps. 106:1; Jer. 33:11
V	18039001
c	a
i	c18039001.67
m	Ps. 57:7-11
V	18039001
c	a
i	c18039001.68
m	Ps. 83:1
V	18039001
c	a
i	c18039001.69
m	Matt. 22:44 $; Mark 12:36; 16:19; Luke 20:42, 43; Acts 2:34, 35; Col. 3:1; Heb. 1:13 b [1 Cor. 15:25; Eph. 1:22]
V	18039001
c	a
i	c18039001.70
m	Ps. 35:18
V	18039001
c	a
i	c18039001.71
m	Ps. 128:1
V	18039001
c	a
i	c18039001.72
m	Ex. 12:51; 13:3
V	18039001
c	b
i	c18039001.73
m	Ps. 81:5
V	18039001
c	a
i	c18039001.74
m	[Is. 48:11]; Ezek. 36:32
V	18039001
c	a
i	c18039001.75
m	Ps. 18:1
V	18039001
c	a
i	c18039001.76
m	Rom. 15:11
V	18039001
c	a
i	c18039001.77
m	1 Chr. 16:8, 34; Jer. 33:11 b 2 Chr. 5:13; 7:3; Ezra 3:11; [Ps. 136:1-26]
V	18039001
c	a
i	c18039001.78
m	Ps. 128:1; [Ezek. 11:20; 18:17]; Mic. 4:2
V	18039001
c	a
i	c18039001.79
m	Jon. 2:2
V	18039001
c	a
i	c18039001.80
m	[Jer. 3:23]
V	18039001
c	a
i	c18039001.81
m	[Is. 2:3; Mic. 4:2]; Zech. 8:21
V	18039001
c	a
i	c18039001.82
m	Ps. 121:1; 141:8
V	18039001
c	b
i	c18039001.83
m	Ps. 2:4; 11:4;
