C	Chapter 46
V	24046003
c	c
i	c24046003.1
m	Ps. 131:2; Matt. 19:14; Mark 10:15; Luke 18:16; [1 Cor. 14:20; 1 Pet. 2:2]
V	24046004
c	d
i	c24046004.2
m	[Matt. 20:27;
V	24046005
c	e
i	c24046005.3
m	[Matt. 10:42]; Luke 9:48
V	24046006
c	f
i	c24046006.4
m	Mark 9:42; Luke 17:2; [1 Cor.
V	24046007
c	g
i	c24046007.5
m	Luke 17:1; [1 Cor. 11:19]; 1 Tim. 4:1 h Matt.
V	24046008
c	i
i	c24046008.6
m	Matt. 5:29, 30; Mark 9:43,
V	24046010
c	j
i	c24046010.7
m	[Ps. 34:7]; Zech. 13:7; [Heb. 1:14] k Esth. 1:14; Luke 1:19; Acts 12:15; [Rev. 8:2]
V	24046011
c	l
i	c24046011.8
m	Luke 9:56; John 3:17 3 NU
V	24046012
c	m
i	c24046012.9
m	Matt. 18:12- 14; Luke 15:4-7
V	24046014
c	n
i	c24046014.10
m	[1 Tim. 2:4]
V	24046015
c	o
i	c24046015.11
m	Lev. 19:17; [Luke 17:3, 4; Gal. 6:1]; 2 Thess. 3:15; [James 5:19] p [James 5:20]; 1 Pet. 3:1
V	24046016
c	q
i	c24046016.12
m	Deut. 17:6; 19:15; John 8:17; 2 Cor. 13:1; 1 Tim. 5:19; Heb. 10:28
V	24046017
c	r
i	c24046017.13
m	Rom. 16:17; 1 Cor. 5:9; [2 Thess. 3:6, 14; 2 John 10]
V	24046018
c	s
i	c24046018.14
m	Matt. 16:19; [John 20:22, 23; 1 Cor. 5:4]
V	24046019
c	t
i	c24046019.15
m	[1 Cor. 1:10] u [1 John 3:22;
V	24046020
c	v
i	c24046020.16
m	Acts 20:7; 1 Cor. 14:26
V	24046022
c	x
i	c24046022.17
m	[Matt. 6:14; Mark 11:25]; Col.
V	24046025
c	y
i	c24046025.18
m	Ex. 21:2; Lev. 25:39; 2 Kin. 4:1; Neh. 5:5,
V	24046032
c	z
i	c24046032.19
m	Luke 7:41-43
V	24046035
c	a
i	c24046035.20
m	Prov. 21:13; Matt. 6:12; Mark 11:26; James 2:13
