C	Chapter 24
V	20024001
c	a
i	c20024001.1
m	Ezek. 2:8,
V	20024003
c	b
i	c20024003.2
m	Jer. 15:16; Rev. 10:9 c Ps. 19:10;
V	20024006
c	d
i	c20024006.3
m	Jon. 3:5-10; Matt. 11:21
V	20024007
c	e
i	c20024007.4
m	John 15:20,
V	20024011
c	i
i	c20024011.5
m	Ezek. 2:5,
V	20024012
c	j
i	c20024012.6
m	1 Kin. 18:12; Ezek. 8:3; Acts 8:39 k Ezek. 1:28;
V	20024013
c	l
i	c20024013.7
m	Ezek. 1:24;
V	20024014
c	m
i	c20024014.8
m	2 Kin. 3:15; Ezek. 1:3; 8:1
V	20024015
c	n
i	c20024015.9
m	Job 2:13; Ps.
V	20024016
c	o
i	c20024016.10
m	Jer. 42:7
V	20024017
c	p
i	c20024017.11
m	Ezek. 33:7-9
V	20024017
c	q
i	c20024017.12
m	Is. 52:8; 56:10; Jer. 6:17 r [Lev. 19:17; Prov. 14:25]; Is. 58:1
V	20024018
c	s
i	c20024018.13
m	Ezek. 33:6; [John 8:21, 24]
V	20024019
c	t
i	c20024019.14
m	Is. 49:4, 5; Ezek. 14:14, 20; Acts 18:6; 20:26; 1 Tim. 4:16
V	20024020
c	u
i	c20024020.15
m	Ps. 125:5; Ezek. 18:24; 33:18; Zeph. 1:6
V	20024022
c	v
i	c20024022.16
m	Ezek. 1:3
V	20024022
c	w
i	c20024022.17
m	Ezek. 8:4
V	20024023
c	x
i	c20024023.18
m	Ezek. 1:28; Acts 7:55 y Ezek. 1:1 z Ezek. 1:28
V	20024025
c	b
i	c20024025.19
m	Ezek. 4:8
V	20024026
c	c
i	c20024026.20
m	Ezek. 24:27; Luke 1:20,
V	20024026
c	d
i	c20024026.21
m	Hos. 4:17; Amos 8:11 e Ezek. 2:5-7
V	20024027
c	f
i	c20024027.22
m	Ex. 4:11, 12; Ezek. 24:27; 33:22
V	20024027
c	g
i	c20024027.23
m	Ezek. 3:11
