C	Chapter 8
V	20008001
c	a
i	c20008001.1
m	Ex. 14:2; Jer. 46:14 b Jer. 43:7; Ezek. 30:18 c Is. 19:13; Jer. 2:16; 46:14; Ezek. 30:13, 16; Hos. 9:6 d Is. 11:11; Ezek. 29:14;
V	20008002
c	e
i	c20008002.2
m	Is. 6:11; Jer. Mic. 3:12
V	20008003
c	f
i	c20008003.3
m	Jer. 19:4 g Deut.
V	20008004
c	h
i	c20008004.4
m	2 Chr. 36:15; Jer. 7:25; 25:4; 26:5; 29:19; Zech. 7:7
V	20008007
c	i
i	c20008007.5
m	Num. 16:38; Jer. 7:19; [Ezek. 33:11]; Hab. 2:10
V	20008008
c	j
i	c20008008.6
m	2 Kin. 17:15-17; Jer. 25:6, 7; 44:3; 1 Cor. 10:21, 22 k 1 Kin. 9:7, 8; 2 Chr. 7:20; Jer.
V	20008010
c	l
i	c20008010.7
m	2 Chr. 36:12; Jer. 6:15; 8:12; Dan. 5:22 m [Prov.
V	20008011
c	n
i	c20008011.8
m	Lev. 17:10; 20:5, 6; Jer. 21:10; Amos 9:4
V	20008012
c	o
i	c20008012.9
m	Jer. 42:15-17,
V	20008012
c	p
i	c20008012.10
m	Is. 65:15; Jer. 42:18 13 q Jer. 43:11
V	20008014
c	r
i	c20008014.11
m	Jer. 22:26, 27 s [Is. 4:2; 10:20]; Jer. 44:28; [Rom.
V	20008016
c	t
i	c20008016.12
m	Jer. 6:16
V	20008017
c	u
i	c20008017.13
m	Num. 30:12; Deut. 23:23; Judg. 11:36 v 2 Kin. 17:16; Jer. 7:18
V	20008019
c	w
i	c20008019.14
m	Jer. 7:18
V	20008022
c	x
i	c20008022.15
m	Jer. 25:11,
V	20008023
c	y
i	c20008023.16
m	1 Kin. 9:9; Neh. 13:18; Jer. 44:2; Dan. 9:11,
V	20008026
c	z
i	c20008026.17
m	Gen. 22:16; Deut. 32:40, 41; Jer. 22:5; Amos 6:8; Heb. 6:13 a Jer. 10:6 b Neh. 9:5; Ps. 50:16; Ezek. 20:39
V	20008027
c	c
i	c20008027.18
m	Jer. 1:10; 31:28; Ezek. 7:6
V	20008028
c	d
i	c20008028.19
m	Is. 10:19;
V	20008029
c	e
i	c20008029.20
m	[Ps. 33:11]
V	20008030
c	f
i	c20008030.21
m	Jer. 46:25, 26; Ezek. 29:3; 30:21 g 2 Kin. 25:4-7; Jer. 39:5
