C	Chapter 5
V	20005001
c	a
i	c20005001.1
m	2 Kin. 25:25
V	20005002
c	c
i	c20005002.2
m	2 Sam. 3:27; 20:9, 10; 2 Kin. 25:25; Ps. 41:9; 109:5; John 13:18
V	20005002
c	d
i	c20005002.3
m	Jer. 26:24 e Jer.
V	20005005
c	f
i	c20005005.4
m	Lev. 19:27, 28; Deut. 14:1; Is. 15:2 g
V	20005007
c	h
i	c20005007.5
m	Ps. 55:23; Is. 59:7; Ezek. 22:27;
V	20005009
c	i
i	c20005009.6
m	1 Kin. 15:22; 2 Chr. 16:6
V	20005010
c	j
i	c20005010.7
m	Jer. 40:11,
V	20005010
c	k
i	c20005010.8
m	Jer. 43:6 l Jer. 40:7
V	20005010
c	m
i	c20005010.9
m	Jer. 40:14
V	20005011
c	n
i	c20005011.10
m	Jer. 40:7, 8,
V	20005012
c	o
i	c20005012.11
m	2 Sam. 2:13
V	20005016
c	p
i	c20005016.12
m	Jer. 40:11, 12;
V	20005017
c	q
i	c20005017.13
m	2 Sam. 19:37,
V	20005018
c	s
i	c20005018.14
m	Jer. 40:5
V	20005038
c	r
i	c20005038.15
m	Jer. 43:7
