C	Chapter 13
V	20013001
c	a
i	c20013001.1
m	Deut. 23:3, 4; 2 Chr. 20:1; Jer. 25:21; Ezek. 21:28- 32; 25:1-7 b Amos 1:13-15; Zeph. 2:8- god, 1 Kin. 11:5; Molech, Lev. 18:21
V	20013002
c	c
i	c20013002.2
m	Amos 1:13-15
V	20013003
c	e
i	c20013003.3
m	Jer. 48:2 f Is. 32:11; Jer. 48:37
V	20013003
c	g
i	c20013003.4
m	Jer. 48:7 3 See v.
V	20013004
c	h
i	c20013004.5
m	Jer. 9:23 i Jer. 3:14 j Jer. 48:7 k Jer.
V	20013006
c	l
i	c20013006.6
m	Jer. 48:47 Deut. 32:11; Ezek. 17:7). exalted himself: Moabs chief sin was
V	20013007
c	m
i	c20013007.7
m	Gen. 25:30; 32:3; Is. 34:5, 6; Jer. 25:21; Ezek. 25:12- 14; 35:1-15; Joel 3:19; Amos 1:11, 12; Obad. 1-9, 15,
V	20013008
c	q
i	c20013008.8
m	Is. 21:13; Jer.
V	20013009
c	r
i	c20013009.9
m	Obad. 5,
V	20013010
c	s
i	c20013010.10
m	Obad. 5, 6; Mal. 1:3 t Is. 17:14
V	20013012
c	u
i	c20013012.11
m	Jer. 25:29; Obad.
V	20013013
c	v
i	c20013013.12
m	Gen. 22:16; Is. 45:23; Jer. 44:26; Amos 6:8 w Gen. 36:33; 1 Chr. 1:44; Is. 34:6; 63:1; Amos 1:12 5 ruin
V	20013014
c	x
i	c20013014.13
m	Obad. 1-4
V	20013016
c	n
i	c20013016.14
m	Gen. 36:11; Job 2:11 o Is. 19:11
V	20013016
c	p
i	c20013016.15
m	Jer. 8:9
V	20013016
c	y
i	c20013016.16
m	Jer. 48:29
V	20013016
c	z
i	c20013016.17
m	Obad. 3, 4 a Job 39:27; Is. 14:13-15
V	20013016
c	b
i	c20013016.18
m	Amos 9:2
V	20013017
c	c
i	c20013017.19
m	Jer. 18:16; 49:13; 50:13; Ezek.
V	20013018
c	d
i	c20013018.20
m	Gen. 19:24, 25; Deut. 29:23; Jer. 50:40; Amos 4:11; Zeph. 2:9
V	20013019
c	e
i	c20013019.21
m	Jer. 50:44
V	20013019
c	f
i	c20013019.22
m	Josh. 3:15; Jer. 12:5 g Ex. 15:11; Is. 46:9 h Job 41:10
V	20013021
c	j
i	c20013021.23
m	Jer. 50:46; Ezek. 26:15,
V	20013022
c	k
i	c20013022.24
m	Jer. 48:40,
V	20013023
c	l
i	c20013023.25
m	Is. 17:1-3; Amos 1:3, 5; Zech. 9:1, 2 m Jer. 39:5; Zech. 9:2 n [Is.
V	20013024
c	o
i	c20013024.26
m	Is. 13:8; Jer.
V	20013025
c	p
i	c20013025.27
m	Jer. 33:9
V	20013026
c	q
i	c20013026.28
m	Jer. 50:30; Amos 4:10
V	20013027
c	r
i	c20013027.29
m	Amos 1:4
V	20013028
c	s
i	c20013028.30
m	Gen. 25:13; Ps. 120:5; Is. 21:16, 17; Jer. 2:10; Ezek.
V	20013028
c	t
i	c20013028.31
m	Judg. 6:3; Job 1:3
V	20013029
c	u
i	c20013029.32
m	Ps. 120:5 v Jer.
V	20013031
c	w
i	c20013031.33
m	Ezek. 38:11
V	20013031
c	x
i	c20013031.34
m	Num. 23:9; Deut. 33:28; Mic. 7:16
V	20013032
c	y
i	c20013032.35
m	Ezek. 5:10
V	20013033
c	z
i	c20013033.36
m	Jer. 9:11; 10:22; Zeph. 2:9, 12-15; Mal. 1:3
V	20013034
c	a
i	c20013034.37
m	Gen. 10:22; Jer. 25:25; Ezek. 32:24; Dan. 8:2 b 2 Kin. 24:17, 18; Jer. 28:1
V	20013037
c	d
i	c20013037.38
m	Jer. 9:16
V	20013038
c	e
i	c20013038.39
m	Jer. 43:10
V	20013039
c	f
i	c20013039.40
m	Jer. 48:47
