C	Chapter 30
V	20030002
c	a
i	c20030002.1
m	Lev. 16:4; Ezek. 10:2; Rev. 15:6
V	20030002
c	b
i	c20030002.2
m	Ezek. 9:2, 3; Dan. 10:5 c Ps. 18:10-13; Is. 6:6; Ezek. 1:13 d Rev.
V	20030003
c	b
i	c20030003.3
m	Ezek. 3:23; 8:4;
V	20030003
c	e
i	c20030003.4
m	1 Kin. 8:10,
V	20030004
c	c
i	c20030004.5
m	Ex. 12:7, 13; Ezek. 9:6; [2 Cor. 1:22; 2 Tim. 2:19]; Rev. 7:2, 3; 9:4; 14:1 d Ps. 119:53, 136; Jer. 13:17; Ezek. 6:11; 21:6; 2 Cor. 12:21; 2 Pet. 2:8
V	20030004
c	f
i	c20030004.6
m	Ezek. 1:28 g 1 Kin. 8:10; Ezek.
V	20030004
c	h
i	c20030004.7
m	Ezek. 11:22,
V	20030005
c	e
i	c20030005.8
m	Ezek. 7:9
V	20030005
c	i
i	c20030005.9
m	[Job 40:9]; Ezek. 1:24; [Rev. 10:3] j [Ps. 29:3]
V	20030006
c	g
i	c20030006.10
m	2 Chr. 36:17
V	20030006
c	h
i	c20030006.11
m	Ex. 12:23; Rev. 9:4 i Jer. 25:29; Amos 3:2; [Luke 12:42; 1 Pet. 4:17]
V	20030006
c	j
i	c20030006.12
m	Ezek. 8:11, 12,
V	20030008
c	k
i	c20030008.13
m	Num. 14:5; 16:4, 22, 45; Josh. 7:6 l Ezek. 11:13; Amos 7:2-6
V	20030008
c	k
i	c20030008.14
m	Ezek. 1:8; 10:21
V	20030009
c	m
i	c20030009.15
m	2 Kin. 21:16; Jer. 2:34; Ezek. 8:17
V	20030009
c	n
i	c20030009.16
m	Job 22:13; Ezek. 8:12
V	20030009
c	l
i	c20030009.17
m	Ezek. 1:15
V	20030009
c	m
i	c20030009.18
m	Ezek. 1:16
V	20030011
c	n
i	c20030011.19
m	Ezek. 1:17
V	20030012
c	o
i	c20030012.20
m	Rev. 4:6,
V	20030014
c	p
i	c20030014.21
m	1 Kin. 7:29, 36; Ezek. 1:6, 10, 11; Rev. 4:7
V	20030015
c	q
i	c20030015.22
m	Ezek. 1:3,
V	20030016
c	r
i	c20030016.23
m	Ezek. 1:19
V	20030017
c	s
i	c20030017.24
m	Ezek. 1:12, 20,
V	20030018
c	t
i	c20030018.25
m	Ezek. 10:4
V	20030019
c	v
i	c20030019.26
m	Ezek. 11:22
V	20030019
c	w
i	c20030019.27
m	Ezek. 11:1
V	20030020
c	x
i	c20030020.28
m	Ezek. 1:22
V	20030020
c	y
i	c20030020.29
m	Ezek. 1:1
V	20030021
c	z
i	c20030021.30
m	Ezek. 1:6, 8;
V	20030022
c	a
i	c20030022.31
m	Ezek. 1:10
V	20030022
c	b
i	c20030022.32
m	Ezek. 1:9,
