C	Chapter 11
V	20011001
c	a
i	c20011001.1
m	Is. 14:29-31; Ezek. 25:15-17; Zeph. 2:4, 5; Zech. 9:6 b Amos 1:6
V	20011002
c	c
i	c20011002.2
m	Is. 8:7, 8; Jer. 46:7, 8 d Jer. 1:14
V	20011003
c	e
i	c20011003.3
m	Judg. 5:22; Jer.
V	20011004
c	f
i	c20011004.4
m	Is. 14:29-31
V	20011004
c	g
i	c20011004.5
m	Is. 23:1-18; Jer. 25:22; Ezek. Amos 1:9, 10; Zech. 9:2-4 h Ezek. 25:16; Amos 1:8
V	20011004
c	i
i	c20011004.6
m	Gen. 10:14; Deut. 2:23; Amos 9:7
V	20011005
c	j
i	c20011005.7
m	Jer. 48:37; Mic. 1:16; Zeph. 2:4
V	20011005
c	k
i	c20011005.8
m	Judg. 1:18; Jer. 25:20; Amos 1:7, 8; Zech. 9:5
V	20011006
c	l
i	c20011006.9
m	Deut. 32:41; Judg. 7:20; Jer. 12:12; Ezek. 21:3-5
V	20011007
c	n
i	c20011007.10
m	Mic. 6:9
