C	Chapter 16
V	20016001
c	a
i	c20016001.1
m	2 Kin. 24:18; 2 Chr. 36:11 b Josh. 10:29; 2 Kin. 8:22; Is. 37:8
V	20016003
c	c
i	c20016003.2
m	2 Chr. 36:13
V	20016004
c	d
i	c20016004.3
m	2 Kin. 25:1; Jer. 39:1; Ezek. 24:1, 2; Zech. 8:19
V	20016009
c	e
i	c20016009.4
m	2 Kin. 25:6; Jer.
V	20016010
c	f
i	c20016010.5
m	Ezek. 12:13
V	20016011
c	g
i	c20016011.6
m	Ezek. 12:13
V	20016012
c	h
i	c20016012.7
m	2 Kin. 25:8-21
V	20016012
c	i
i	c20016012.8
m	Jer. 52:29 j Jer.
V	20016015
c	k
i	c20016015.9
m	Jer. 39:9
V	20016017
c	l
i	c20016017.10
m	Jer. 27:19 m 1 Kin. 7:15, 23,
V	20016020
c	o
i	c20016020.11
m	1 Kin. 7:47; 2 Kin. 25:16
V	20016021
c	p
i	c20016021.12
m	1 Kin. 7:15; 2 Kin. 25:17; 2 Chr.
V	20016023
c	q
i	c20016023.13
m	1 Kin. 7:20
V	20016024
c	r
i	c20016024.14
m	2 Kin. 25:18; 1 Chr. 6:14; Ezra 7:1 s Jer. 21:1;
V	20016028
c	t
i	c20016028.15
m	2 Kin. 24:2 u 2 Kin. 24:12 v 2 Kin. 24:14
V	20016029
c	w
i	c20016029.16
m	2 Kin. 25:11; Jer. 39:9
V	20016031
c	x
i	c20016031.17
m	2 Kin.
V	20016031
c	y
i	c20016031.18
m	Gen. 40:13, 20; Ps. 3:3; 27:6
