C	Chapter 9
V	06009001
c	a
i	c06009001.1
m	Num. 21:24
V	06009001
c	b
i	c06009001.2
m	Deut. 3:8
V	06009002
c	c
i	c06009002.3
m	Num. 21:24; Deut. 2:24-27
V	06009003
c	d
i	c06009003.4
m	Deut. 3:17
V	06009003
c	e
i	c06009003.5
m	Josh. 13:20
V	06009003
c	f
i	c06009003.6
m	Deut. 3:17; 4:49
V	06009004
c	g
i	c06009004.7
m	Num. 21:33; Deut. 3:4,
V	06009004
c	h
i	c06009004.8
m	Deut. 3:11; Josh. 13:12 i Deut. 1:4
V	06009005
c	j
i	c06009005.9
m	Deut. 3:8
V	06009005
c	k
i	c06009005.10
m	Deut. 3:10; Josh. 13:11; 1 Chr. 5:11 l Deut. 3:14;
V	06009006
c	m
i	c06009006.11
m	Num. 21:24,
V	06009007
c	o
i	c06009007.12
m	Josh. 11:17
V	06009007
c	p
i	c06009007.13
m	Gen. 14:6; 32:3; Deut. 2:1,
V	06009007
c	q
i	c06009007.14
m	Josh. 11:23
V	06009008
c	r
i	c06009008.15
m	Josh. 10:40; 11:16 s Ex. 3:8; 23:23; Josh. 9:1
V	06009009
c	t
i	c06009009.16
m	Josh. 6:2
V	06009009
c	u
i	c06009009.17
m	Josh. 8:29
V	06009010
c	v
i	c06009010.18
m	Josh. 10:23
V	06009012
c	w
i	c06009012.19
m	Josh. 10:33
V	06009013
c	x
i	c06009013.20
m	Josh. 10:38,
V	06009015
c	y
i	c06009015.21
m	Josh. 10:29,
V	06009016
c	z
i	c06009016.22
m	Josh. 10:28
V	06009016
c	a
i	c06009016.23
m	Josh. 8:17; Judg.
V	06009017
c	b
i	c06009017.24
m	1 Kin. 4:10
V	06009019
c	c
i	c06009019.25
m	Josh. 11:10
V	06009020
c	d
i	c06009020.26
m	Josh. 11:1;
V	06009022
c	e
i	c06009022.27
m	Josh. 19:37;
V	06009023
c	f
i	c06009023.28
m	Josh. 11:2
V	06009023
c	g
i	c06009023.29
m	Gen. 14:1, 2; Is. 9:1
V	06009024
c	h
i	c06009024.30
m	Deut. 7:24
