C	Chapter 21
V	06021001
c	a
i	c06021001.1
m	Gen. 35:4
V	06021001
c	b
i	c06021001.2
m	Josh. 23:2 c
V	06021002
c	d
i	c06021002.3
m	Gen. 11:7-32
V	06021002
c	e
i	c06021002.4
m	Josh. 24:14 1 The
V	06021003
c	f
i	c06021003.5
m	Gen. 12:1; Acts 7:2, 3 g Gen. 21:1-8; [Ps. 127:3]
V	06021004
c	h
i	c06021004.6
m	Gen. 25:24-26
V	06021004
c	i
i	c06021004.7
m	Gen. 36:8; Deut. 2:5 j Gen. 46:1, 3,
V	06021005
c	k
i	c06021005.8
m	Ex. 3:10 l Ex.
V	06021006
c	m
i	c06021006.9
m	Ex. 12:37, 51;
V	06021007
c	n
i	c06021007.10
m	Ex. 14:20
V	06021007
c	o
i	c06021007.11
m	Deut. 4:34
V	06021007
c	p
i	c06021007.12
m	Josh. 5:6
V	06021008
c	q
i	c06021008.13
m	Num. 21:21-35
V	06021009
c	r
i	c06021009.14
m	Judg. 11:25
V	06021009
c	s
i	c06021009.15
m	Num. 22:2-14
V	06021010
c	t
i	c06021010.16
m	Deut. 23:5
V	06021010
c	u
i	c06021010.17
m	Num. 23:11, 20;
V	06021011
c	v
i	c06021011.18
m	Josh. 3:14,
V	06021012
c	x
i	c06021012.19
m	Ex. 23:28; Deut. 7:20 y Ps.
V	06021013
c	z
i	c06021013.20
m	Deut. 6:10,
V	06021014
c	a
i	c06021014.21
m	Deut. 10:12, 13;
V	06021014
c	c
i	c06021014.22
m	Josh. 24:2, 23; Ezek. 20:18
V	06021014
c	d
i	c06021014.23
m	Ezek. 20:7,
V	06021015
c	e
i	c06021015.24
m	Ruth 1:15; 1 Kin. 18:21
V	06021015
c	f
i	c06021015.25
m	Josh. 24:2; Ezek. 20:39 g Ex. 23:24,
V	06021018
c	i
i	c06021018.26
m	Ps. 116:16
V	06021019
c	j
i	c06021019.27
m	Matt. 6:24
V	06021019
c	k
i	c06021019.28
m	Lev. 11:44, 45;
V	06021020
c	n
i	c06021020.29
m	1 Chr. 28:9; Ezra 8:22; Is. 1:28; Jer. 17:13 o Deut. 4:24-26; Josh.
V	06021022
c	p
i	c06021022.30
m	Ps. 119:173
V	06021023
c	q
i	c06021023.31
m	Gen. 35:2; Josh. 24:14; Judg. 10:15, 16;
V	06021024
c	s
i	c06021024.32
m	Ex. 19:8; 24:3, 7; Deut. 5:24-27
V	06021025
c	t
i	c06021025.33
m	Ex. 15:25
V	06021026
c	v
i	c06021026.34
m	Deut. 31:24
V	06021028
c	b
i	c06021028.35
m	Judg. 2:6,
V	06021029
c	c
i	c06021029.36
m	Judg. 2:8
V	06021030
c	d
i	c06021030.37
m	Josh. 19:50; Judg. 2:9
V	06021031
c	e
i	c06021031.38
m	Judg. 2:7
V	06021031
c	f
i	c06021031.39
m	Deut. 11:2
V	06021032
c	h
i	c06021032.40
m	Gen. 18:19; Ps. 101:2; [1 Tim.
V	06021032
c	g
i	c06021032.41
m	Gen. 50:25; Ex. 13:19; Heb. 11:22 h Gen. 33:19; John 4:5
V	06021033
c	i
i	c06021033.42
m	Ex. 28:1; Num. 20:28; Josh. 14:1
