C	Chapter 1
V	06001001
c	a
i	c06001001.1
m	Deut. 27:2; Josh. 3:17
V	06001002
c	b
i	c06001002.2
m	Josh. 3:12
V	06001003
c	c
i	c06001003.3
m	Josh. 3:13
V	06001003
c	d
i	c06001003.4
m	Josh. 4:19,
V	06001006
c	f
i	c06001006.5
m	Ex. 12:26; 13:14; Deut. 6:20
V	06001007
c	g
i	c06001007.6
m	Josh. 3:13,
V	06001007
c	h
i	c06001007.7
m	Ex. 12:14; Num.
V	06001011
c	i
i	c06001011.8
m	Josh. 3:11; 6:11
V	06001012
c	j
i	c06001012.9
m	Num. 32:17, 20, 27, 28; Josh.
V	06001014
c	k
i	c06001014.10
m	Josh. 3:7; 1 Chr. 29:25
V	06001016
c	l
i	c06001016.11
m	Ex. 25:16,
V	06001018
c	m
i	c06001018.12
m	Josh. 3:15; 1 Chr. 12:15
V	06001019
c	n
i	c06001019.13
m	Josh. 5:9
V	06001021
c	p
i	c06001021.14
m	Josh. 4:6
V	06001022
c	q
i	c06001022.15
m	Ex. 12:26, 27; 13:8-14; Deut. 26:5-9 r Josh. 3:17
V	06001023
c	s
i	c06001023.16
m	Ex. 14:21
V	06001024
c	t
i	c06001024.17
m	1 Kin. 8:42; 2 Kin. 19:19; Ps. 106:8 u Ex. 15:16; 1 Chr. 29:12; Ps. 89:13 v Ex. 14:31; Deut. 6:2; Ps. 76:7;
