C	Chapter 23
V	06023001
c	a
i	c06023001.1
m	Ex. 20:2; Judg. 6:8, 9 b Deut. 1:8
V	06023001
c	c
i	c06023001.2
m	Gen. 17:7, 8; Lev. 26:42, 44; Deut. 7:9; Ps. 89:34
V	06023002
c	d
i	c06023002.3
m	Ex. 23:32; Deut. 7:2 e Ex. 34:12, 13; Deut. 12:3 f Ps. 106:34
V	06023006
c	j
i	c06023006.4
m	Josh. 22:6;
V	06023007
c	k
i	c06023007.5
m	Josh. 24:31
V	06023008
c	l
i	c06023008.6
m	Josh. 24:29
V	06023009
c	m
i	c06023009.7
m	Josh. 24:30
V	06023009
c	n
i	c06023009.8
m	Josh. 19:49,
V	06023010
c	o
i	c06023010.9
m	Ex. 5:2;
V	06023011
c	p
i	c06023011.10
m	Judg. 3:7, 12;
V	06023012
c	q
i	c06023012.11
m	Deut. 31:16; Judg. 8:33; 10:6
V	06023012
c	r
i	c06023012.12
m	Deut. 6:14 s Ex.
V	06023013
c	t
i	c06023013.13
m	Judg. 10:6; Ps. 106:36 6 A
V	06023014
c	u
i	c06023014.14
m	Deut. 31:17; Judg. 3:8; Ps. 106:40-42 v 2 Kin. 17:20 w Is. 50:1
V	06023014
c	x
i	c06023014.15
m	Lev. 26:37; Josh.
V	06023015
c	y
i	c06023015.16
m	Lev. 26:14-26; Deut. 28:15-68
V	06023016
c	z
i	c06023016.17
m	Judg. 3:9, 10, 15; Ps. 106:43-45
V	06023018
c	b
i	c06023018.18
m	Josh. 1:5
V	06023018
c	c
i	c06023018.19
m	Gen. 6:6
V	06023019
c	d
i	c06023019.20
m	Judg. 3:12
V	06023020
c	e
i	c06023020.21
m	[Josh. 23:16]
V	06023021
c	f
i	c06023021.22
m	Josh. 23:4,
V	06023022
c	g
i	c06023022.23
m	Judg. 3:1,
V	06023022
c	h
i	c06023022.24
m	Deut. 8:2, 16;
