C	Chapter 32
V	02032001
c	a
i	c02032001.1
m	Ex. 24:18; Deut. 9:9-12 b Ex. 17:1-3 c Acts 7:40
V	02032001
c	d
i	c02032001.2
m	Ex. 13:21 e Ex.
V	02032002
c	f
i	c02032002.3
m	Ex. 11:2; 35:22; Judg. 8:24-27
V	02032004
c	g
i	c02032004.4
m	Ex. 20:3, 4, 23; Deut. 9:16; Judg. 17:3, 4; 1 Kin. 12:28; Neh. 9:18; Ps. 106:19; Acts 7:41 h Ex.
V	02032005
c	i
i	c02032005.5
m	Lev. 23:2, 4, 21, 37; 2 Kin. 10:20; 2 Chr. 30:5
V	02032006
c	j
i	c02032006.6
m	Ex. 32:17-19; Num. 25:2; 1 Cor.
V	02032007
c	k
i	c02032007.7
m	Deut. 9:8-21; Dan. 9:14 l Gen.
V	02032008
c	m
i	c02032008.8
m	Ex. 20:3, 4, 23; Deut. 32:17 n 1 Kin. 12:28
V	02032009
c	o
i	c02032009.9
m	Ex. 33:3, 5; 34:9; Deut. 9:6; 2 Chr. 30:8; Is. 48:4; [Acts
V	02032010
c	p
i	c02032010.10
m	Deut. 9:14,
V	02032010
c	q
i	c02032010.11
m	Ex. 22:24 r Num.
V	02032012
c	u
i	c02032012.12
m	Ex. 32:14
V	02032013
c	v
i	c02032013.13
m	Gen. 22:16-18; [Heb. 6:13] w Gen. 35:11, 12; Ex. 13:5,
V	02032014
c	x
i	c02032014.14
m	2 Sam. 24:16
V	02032015
c	y
i	c02032015.15
m	Deut. 9:15
V	02032016
c	z
i	c02032016.16
m	Ex. 31:18
V	02032019
c	a
i	c02032019.17
m	Deut. 9:16,
V	02032020
c	b
i	c02032020.18
m	Num. 5:17, 24; Deut. 9:21
V	02032021
c	c
i	c02032021.19
m	Gen. 26:10
V	02032023
c	j
i	c02032023.20
m	2 Sam. 16:12
V	02032023
c	k
i	c02032023.21
m	Num. 25:13
V	02032025
c	e
i	c02032025.22
m	Ex. 33:4, 5 f 2 Chr. 28:19
V	02032027
c	g
i	c02032027.23
m	Num. 25:5-13
V	02032029
c	h
i	c02032029.24
m	Ex. 28:41;
V	02032030
c	i
i	c02032030.25
m	1 Sam. 12:20,
V	02032031
c	l
i	c02032031.26
m	Deut. 9:18
V	02032031
c	m
i	c02032031.27
m	Ex. 20:23
V	02032032
c	n
i	c02032032.28
m	Ps. 69:28; Is. 4:3; Mal. 3:16; Rom. 9:3 o Dan. 12:1; Phil. 4:3; Rev.
V	02032033
c	p
i	c02032033.29
m	Lev. 23:30; [Ezek. 18:4; 33:2, 14, 15] q Ex. 17:14; Deut. 29:20; Ps. 9:5; Rev. 3:5; 21:27
V	02032034
c	r
i	c02032034.30
m	Ex. 3:17 s Ex. 23:20; Josh. 5:14
V	02032034
c	t
i	c02032034.31
m	Deut. 32:35; Rom. 2:5, 6 u Ps.
V	02032035
c	v
i	c02032035.32
m	Neh. 9:18
