C	Chapter 21
V	02021001
c	a
i	c02021001.1
m	Ex. 24:3, 4; Deut. 4:14; 6:1
V	02021002
c	b
i	c02021002.2
m	Lev. 25:39-43; Deut. 15:12-18; Jer. 34:14
V	02021005
c	c
i	c02021005.3
m	Deut. 15:16,
V	02021006
c	d
i	c02021006.4
m	Ex. 12:12;
V	02021007
c	e
i	c02021007.5
m	Neh. 5:5
V	02021010
c	f
i	c02021010.6
m	[1 Cor. 7:3, 5]
V	02021012
c	g
i	c02021012.7
m	Gen. 9:6; Lev. 24:17; Num. 35:30; [Matt. 26:52]
V	02021013
c	h
i	c02021013.8
m	Deut. 19:4, 5 i
V	02021014
c	k
i	c02021014.9
m	Deut. 19:11, 12; [Heb. 10:26] l 1 Kin. 2:28-34
V	02021016
c	m
i	c02021016.10
m	Deut. 24:7
V	02021016
c	n
i	c02021016.11
m	Gen. 37:28 o Ex.
V	02021017
c	p
i	c02021017.12
m	Lev. 20:9; Prov. 20:20; Matt. 15:4; Mark 7:10
V	02021018
c	j
i	c02021018.13
m	Num. 35:11; Deut. 19:3; Josh.
V	02021019
c	q
i	c02021019.14
m	2 Sam. 3:29
V	02021021
c	r
i	c02021021.15
m	Lev. 25:44-46
V	02021022
c	s
i	c02021022.16
m	Ex. 18:21, 22; 21:30; Deut.
V	02021024
c	t
i	c02021024.17
m	Lev. 24:20; Deut. 19:21; [Matt. 5:38-44; 1 Pet. 2:19-21]
V	02021028
c	u
i	c02021028.18
m	Gen. 9:5
V	02021030
c	v
i	c02021030.19
m	Ex. 21:22; Num. 35:31
V	02021032
c	w
i	c02021032.20
m	Zech. 11:12, 13; Matt. 26:15; 27:3, 9 x Ex. 21:28
