C	Chapter 18
V	02018002
c	c
i	c02018002.1
m	Ex. 2:21;
V	02018003
c	d
i	c02018003.2
m	Ex. 2:20; 4:20; Acts 7:29
V	02018004
c	f
i	c02018004.3
m	Gen. 49:25
V	02018005
c	g
i	c02018005.4
m	Ex. 3:1, 12; 4:27;
V	02018007
c	h
i	c02018007.5
m	Gen. 18:2
V	02018007
c	i
i	c02018007.6
m	Gen. 29:13; Ex.
V	02018008
c	j
i	c02018008.7
m	Ex. 15:6, 16; Ps. 81:7
V	02018009
c	k
i	c02018009.8
m	[Is. 63:7-14]
V	02018010
c	l
i	c02018010.9
m	Gen. 14:20;
V	02018011
c	m
i	c02018011.10
m	Ex. 12:12; 15:11; 2 Chr. 2:5; Ps. 95:3; 97:9; 135:5 n Ex. 5:2, 7 o Luke
V	02018012
c	p
i	c02018012.11
m	Ex. 24:5
V	02018012
c	q
i	c02018012.12
m	Gen. 31:54; Deut.
V	02018013
c	r
i	c02018013.13
m	Deut. 33:4, 5; Matt. 23:2
V	02018015
c	s
i	c02018015.14
m	Lev. 24:12; Num. 9:6, 8; 27:5; Deut. 17:8-13
V	02018016
c	t
i	c02018016.15
m	Ex. 24:14; Deut. 19:17 7 dispute Deut. 1:12 19 8 advice
V	02018018
c	u
i	c02018018.16
m	Num. 11:14, 17; Moses married another woman (Num. 12:1). Judg. 18:30). together with Melchizedek (Gen. 14:18–20).
V	02018019
c	v
i	c02018019.17
m	Ex. 4:16; 20:19
V	02018019
c	w
i	c02018019.18
m	Num. 9:8; 27:5
V	02018020
c	x
i	c02018020.19
m	Deut. 5:1
V	02018020
c	y
i	c02018020.20
m	Deut. 1:18
V	02018021
c	z
i	c02018021.21
m	Ex. 18:24, 25; Deut. 1:13, 15; 2 Chr. 19:5- 10; Ps. 15:1-5; Acts 6:3 a Gen. 42:18;
V	02018021
c	c
i	c02018021.22
m	Deut. 16:19
V	02018022
c	d
i	c02018022.23
m	Lev. 24:11; Deut. 1:17 e Num.
V	02018023
c	f
i	c02018023.24
m	Ex. 16:29
V	02018025
c	g
i	c02018025.25
m	Ex. 18:21; Deut. 1:15
V	02018026
c	h
i	c02018026.26
m	Job 29:16
V	02018027
c	i
i	c02018027.27
m	Num. 10:29,
