C	Chapter 30
V	02030001
c	a
i	c02030001.1
m	Ex. 37:25-29
V	02030006
c	b
i	c02030006.2
m	Ex. 26:31-35
V	02030006
c	c
i	c02030006.3
m	Ex. 25:21,
V	02030007
c	d
i	c02030007.4
m	Ex. 30:34;
V	02030007
c	e
i	c02030007.5
m	Ex. 27:20,
V	02030009
c	f
i	c02030009.6
m	Lev. 10:1
V	02030010
c	g
i	c02030010.7
m	Lev. 16:3-34
V	02030012
c	h
i	c02030012.8
m	Ex. 38:25, 26; Num. 1:2; 26:2;
V	02030012
c	i
i	c02030012.9
m	Num. 31:50; [Matt. 20:28; 1 Pet. 1:18, 19] j
V	02030013
c	k
i	c02030013.10
m	Matt. 17:24
V	02030013
c	m
i	c02030013.11
m	Ex. 38:26
V	02030015
c	n
i	c02030015.12
m	Job 34:19; Prov. 22:2; [Eph.
V	02030016
c	o
i	c02030016.13
m	Ex. 38:25-31
V	02030016
c	p
i	c02030016.14
m	Num. 16:40
V	02030018
c	q
i	c02030018.15
m	Ex. 38:8; 1 Kin. 7:38 6 basin
V	02030018
c	r
i	c02030018.16
m	Ex. 40:30
V	02030019
c	s
i	c02030019.17
m	Ex. 40:31, 32; Ps. 26:6; Is. 52:11; John 13:8, 10; Heb.
V	02030021
c	t
i	c02030021.18
m	Ex. 28:43
V	02030023
c	u
i	c02030023.19
m	Song 4:14; Ezek. 27:22 v Ps. 45:8; Prov. 7:17
V	02030023
c	w
i	c02030023.20
m	Song 4:14; Jer.
V	02030024
c	x
i	c02030024.21
m	Ps. 45:8 y Ex.
V	02030025
c	z
i	c02030025.22
m	Ex. 37:29; 40:9; Lev. 8:10; Num. 35:25; Ps.
V	02030026
c	a
i	c02030026.23
m	Ex. 40:9; Lev. 8:10; Num. 7:1
V	02030029
c	b
i	c02030029.24
m	Ex. 29:37; Num. 4:15; Hag.
V	02030030
c	c
i	c02030030.25
m	Ex. 29:7; Lev.
V	02030032
c	d
i	c02030032.26
m	Ex. 30:25,
V	02030033
c	e
i	c02030033.27
m	Ex. 30:38
V	02030033
c	f
i	c02030033.28
m	Gen. 17:14; Ex. 12:15; Lev. 7:20,
V	02030034
c	g
i	c02030034.29
m	Ex. 25:6; 37:29
V	02030036
c	i
i	c02030036.30
m	Ex. 29:42; Lev. 16:2 j [Ex. 29:37; 30:32]; Lev. 2:3
V	02030037
c	k
i	c02030037.31
m	Ex. 30:32
V	02030038
c	l
i	c02030038.32
m	Ex. 30:33
