C	Chapter 22
V	02022001
c	a
i	c02022001.1
m	2 Sam. 12:6; Prov. 6:31; Luke
V	02022002
c	b
i	c02022002.2
m	Job 24:16; Matt. 6:19; 24:43; 1 Pet. 4:15 c Num.
V	02022003
c	d
i	c02022003.3
m	Ex. 21:2; Matt.
V	02022004
c	e
i	c02022004.4
m	Ex. 21:16
V	02022004
c	f
i	c02022004.5
m	Prov. 6:31
V	02022007
c	g
i	c02022007.6
m	Lev. 6:1-7 h Ex.
V	02022008
c	i
i	c02022008.7
m	Ex. 21:6, 22; 22:28; Deut. 17:8,
V	02022009
c	j
i	c02022009.8
m	Deut. 25:1; 2 Chr. 19:10
V	02022011
c	k
i	c02022011.9
m	Heb. 6:16
V	02022012
c	l
i	c02022012.10
m	Gen. 31:39
V	02022013
c	m
i	c02022013.11
m	Gen. 31:39
V	02022016
c	n
i	c02022016.12
m	Deut. 22:28,
V	02022017
c	o
i	c02022017.13
m	Gen. 34:12;
V	02022018
c	p
i	c02022018.14
m	Lev. 19:31; 20:6, 27; Deut. 18:10, 11;
V	02022019
c	q
i	c02022019.15
m	Lev. 18:23; 20:15, 16; Deut.
V	02022020
c	r
i	c02022020.16
m	Ex. 32:8; 34:15; Lev. 17:7; Num. 25:2; Deut. 17:2, 3, 5; 1 Kin. 18:40; 2 Kin. 10:25
V	02022021
c	s
i	c02022021.17
m	Ex. 23:9; Deut. 10:19; Zech. 7:10
V	02022022
c	t
i	c02022022.18
m	Deut. 24:17, 18; Prov. 23:10, 11; Jer. 7:6, 7; [James
V	02022023
c	u
i	c02022023.19
m	[Luke 18:7]
V	02022023
c	v
i	c02022023.20
m	Deut. 10:17, 18; Ps. 18:6
V	02022024
c	w
i	c02022024.21
m	Ps. 69:24
V	02022024
c	x
i	c02022024.22
m	Ps. 109:9
V	02022025
c	y
i	c02022025.23
m	Lev. 25:35-37
V	02022025
c	z
i	c02022025.24
m	Deut. 23:19, 20; Neh. 5:1-13; Ps. 15:5; Ezek. 18:8
V	02022026
c	a
i	c02022026.25
m	Deut. 24:6, 10- 13; Job 24:3; Prov. 20:16; Amos 2:8
V	02022027
c	b
i	c02022027.26
m	Ex. 34:6,
V	02022028
c	c
i	c02022028.27
m	Eccl. 10:20
V	02022028
c	d
i	c02022028.28
m	Acts 23:5
V	02022029
c	e
i	c02022029.29
m	Ex. 23:16, 19; Deut. 26:2-11; Prov. 3:9 f Ex.
V	02022030
c	g
i	c02022030.30
m	Deut. 15:19 quences of false worship (see ch. 32; Num. 25).
V	02022030
c	h
i	c02022030.31
m	Lev. 22:27
V	02022031
c	i
i	c02022031.32
m	Ex. 19:6; Lev. 11:44; 19:2 j Lev. 7:24; 17:15; Ezek.
