C	Chapter 31
V	02031002
c	a
i	c02031002.1
m	Ex. 35:30–36:1 b 1 Chr. 2:20
V	02031003
c	c
i	c02031003.2
m	Ex. 28:3; 35:31; 1 Kin. 7:14; Eph.
V	02031006
c	d
i	c02031006.3
m	Ex. 35:34 e Ex.
V	02031007
c	f
i	c02031007.4
m	Ex. 36:8 g Ex. 37:1-5 h Ex. 37:6-9
V	02031008
c	i
i	c02031008.5
m	Ex. 37:10-16
V	02031008
c	j
i	c02031008.6
m	Ex. 37:17-24; Lev.
V	02031009
c	k
i	c02031009.7
m	Ex. 38:1-7 l Ex.
V	02031010
c	m
i	c02031010.8
m	Ex. 39:1,
V	02031011
c	n
i	c02031011.9
m	Ex. 30:23-33
V	02031011
c	o
i	c02031011.10
m	Ex. 30:34-38
V	02031013
c	p
i	c02031013.11
m	Ex. 31:17; Lev. 19:3, 30; 26:2; Ezek. 20:12,
V	02031014
c	r
i	c02031014.12
m	Ex. 20:8; Deut. 5:12 s Ex. 31:15; 35:2; Num. 15:32- 36; John 7:23
V	02031015
c	t
i	c02031015.13
m	Ex. 20:9-11; Lev. 23:3; Deut. 5:12-14 u Gen. 2:2; Ex. 16:23; 20:8;
V	02031017
c	v
i	c02031017.14
m	Ex. 31:13; Ezek. 20:12
V	02031017
c	w
i	c02031017.15
m	Gen. 1:31; 2:2, 3; Ex. 20:11
V	02031018
c	x
i	c02031018.16
m	[Ex. 24:12; 32:15, 16; Deut. 4:13; 5:22; 2 Cor. the disciples at Pentecost (Acts 2) and brought into being the must be kept in righteousness before Him (Is. 1:10–15). a sign:
V	02031020
c	q
i	c02031020.17
m	Lev. 20:8
