C	Chapter 36
V	02036001
c	a
i	c02036001.1
m	Ex. 28:3; 31:6; 35:10, 35 b Ex.
V	02036002
c	c
i	c02036002.2
m	Ex. 35:21, 26; 1 Chr. 29:5, 9,
V	02036003
c	d
i	c02036003.3
m	Ex. 35:5 e Ex.
V	02036005
c	f
i	c02036005.4
m	2 Chr. 24:14; 31:6-10; [2 Cor.
V	02036007
c	g
i	c02036007.5
m	1 Kin. 8:64
V	02036008
c	h
i	c02036008.6
m	Ex. 26:1-14
V	02036012
c	i
i	c02036012.7
m	Ex. 26:5
V	02036014
c	j
i	c02036014.8
m	Ex. 26:7
V	02036019
c	k
i	c02036019.9
m	Ex. 26:14 mentioned by Paul (Rom. 12:7). The same Spirit was at work
V	02036020
c	l
i	c02036020.10
m	Ex. 26:15-29
V	02036022
c	m
i	c02036022.11
m	Ex. 26:17
V	02036031
c	n
i	c02036031.12
m	Ex. 26:26-29
V	02036035
c	o
i	c02036035.13
m	Ex. 26:31-37
V	02036037
c	p
i	c02036037.14
m	Ex. 26:36
