C	Chapter 12
V	02012002
c	a
i	c02012002.1
m	Ex. 13:4; 23:15; 34:18; Deut. 16:1
V	02012003
c	b
i	c02012003.2
m	Josh. 4:19
V	02012004
c	a
i	c02012004.3
m	Gen. 12:2; Ex. 38:26; Num. 1:46;
V	02012005
c	c
i	c02012005.4
m	Lev. 22:18-21; 23:12; Mal. 1:8, 14; [Heb. 9:14; 1 Pet.
V	02012005
c	l
i	c02012005.5
m	Num. 33:4
V	02012005
c	m
i	c02012005.6
m	Ex. 6:2
V	02012006
c	d
i	c02012006.7
m	Ex. 12:14, 17; Lev. 23:5; Num. Deut. 16:1, 4,
V	02012008
c	e
i	c02012008.8
m	Ex. 34:25; Num. 9:12 f Deut. 16:7
V	02012008
c	g
i	c02012008.9
m	Deut. 16:3, 4; 1 Cor. 5:8
V	02012009
c	h
i	c02012009.10
m	Deut. 16:7
V	02012010
c	i
i	c02012010.11
m	Ex. 16:19;
V	02012010
c	u
i	c02012010.12
m	Num. 33:1
V	02012012
c	k
i	c02012012.13
m	Ex. 11:4,
V	02012013
c	d
i	c02012013.14
m	Ex. 24:8
V	02012013
c	e
i	c02012013.15
m	Ezek. 9:6; Rev. 7:3; 9:4 f 1 Cor. 10:10; Heb. 11:28
V	02012014
c	n
i	c02012014.16
m	Ex. 13:9 o Lev. 23:4, 5; 2 Kin. 23:21 p Ex. 12:17,
V	02012015
c	q
i	c02012015.17
m	Ex. 13:6, 7; 23:15; 34:18; Lev. 23:6; Num. 28:17; Deut. 16:3,
V	02012015
c	r
i	c02012015.18
m	Gen. 17:14; Ex. 12:19; Num. 9:13
V	02012016
c	s
i	c02012016.19
m	Lev. 23:2, 7, 8; Num. 28:18,
V	02012017
c	t
i	c02012017.20
m	Ex. 12:14; 13:3,
V	02012018
c	v
i	c02012018.21
m	Ex. 12:2; Lev. 23:5-8; Num.
V	02012021
c	x
i	c02012021.22
m	[Heb. 11:28]
V	02012021
c	y
i	c02012021.23
m	Ex. 3:16 z Ex. 12:3; Num. 9:4; Josh. 5:10; 2 Kin. 23:21; Ezra 6:20; Mark 14:12-16
V	02012022
c	a
i	c02012022.24
m	Heb. 11:28
V	02012022
c	b
i	c02012022.25
m	Ex. 12:7
V	02012023
c	c
i	c02012023.26
m	Ex. 11:4; 12:12,
V	02012024
c	g
i	c02012024.27
m	Ex. 12:14, 17;
V	02012025
c	h
i	c02012025.28
m	Ex. 3:8,
V	02012026
c	i
i	c02012026.29
m	Ex. 10:2; 13:8, 14, 15; Deut. 32:7; Josh. 4:6; Ps. 78:6
V	02012027
c	j
i	c02012027.30
m	Ex. 12:11 k Ex.
V	02012028
c	l
i	c02012028.31
m	[Heb. 11:28]
V	02012029
c	m
i	c02012029.32
m	Ex. 11:4,
V	02012029
c	n
i	c02012029.33
m	Num. 8:17; 33:4; Ps. 135:8; 136:10
V	02012029
c	o
i	c02012029.34
m	Ex. 9:6 8 in
V	02012031
c	p
i	c02012031.35
m	Ex. 10:28,
V	02012031
c	q
i	c02012031.36
m	Ex. 8:25; 11:1
V	02012031
c	r
i	c02012031.37
m	Ex. 10:9
V	02012032
c	s
i	c02012032.38
m	Ex. 10:9,
V	02012033
c	t
i	c02012033.39
m	Ex. 10:7 u Ex. 11:8; Ps. 105:38
V	02012035
c	v
i	c02012035.40
m	Ex. 3:21, 22; 11:2, 3; Ps. 105:37
V	02012036
c	w
i	c02012036.41
m	Ex. 3:21
V	02012036
c	x
i	c02012036.42
m	Gen. 15:14 fear of them had fallen upon them (Ps. 105:38).
V	02012037
c	y
i	c02012037.43
m	Num. 33:3,
V	02012037
c	z
i	c02012037.44
m	Gen. 47:11; Ex. 1:11; Num. 33:3,
V	02012038
c	b
i	c02012038.45
m	Num. 11:4
V	02012038
c	c
i	c02012038.46
m	Ex. 17:3; Num. 20:19; 32:1; Deut.
V	02012039
c	d
i	c02012039.47
m	Ex. 6:1; 11:1;
V	02012040
c	e
i	c02012040.48
m	Gen. 15:13, 16; Acts 7:6; Gal. 3:17
V	02012041
c	f
i	c02012041.49
m	Ex. 3:8, 10;
V	02012042
c	g
i	c02012042.50
m	Ex. 13:10; 34:18; Deut. 16:1,
V	02012043
c	h
i	c02012043.51
m	Ex. 12:11; Num. 9:14
V	02012044
c	i
i	c02012044.52
m	Gen. 17:12, 13; Lev. 22:11
V	02012045
c	j
i	c02012045.53
m	Lev. 22:10
V	02012046
c	k
i	c02012046.54
m	Num. 9:12; Ps. 34:20; [John
V	02012047
c	l
i	c02012047.55
m	Ex. 12:6; Num.
V	02012048
c	m
i	c02012048.56
m	Num. 9:14
V	02012049
c	n
i	c02012049.57
m	Lev. 24:22; Num. 15:15, 16; [Gal. 3:28] 51 o Ex. 12:41; 20:2 p Ex. 6:26
