C	Chapter 38
V	02038001
c	a
i	c02038001.1
m	Ex. 27:1-8
V	02038008
c	b
i	c02038008.2
m	Ex. 30:18
V	02038009
c	c
i	c02038009.3
m	Ex. 27:9-19
V	02038020
c	d
i	c02038020.4
m	Ex. 27:19
V	02038021
c	e
i	c02038021.5
m	Num. 1:50, 53; 8; 2 Chr. 24:6; Acts
V	02038021
c	f
i	c02038021.6
m	Num. 4:28,
V	02038021
c	g
i	c02038021.7
m	Ex. 28:1; Lev. 10:6, 1622 h Ex. 31:2, 6; 1 Chr.
V	02038023
c	i
i	c02038023.8
m	Ex. 31:6;
V	02038024
c	j
i	c02038024.9
m	Ex. 35:5,
V	02038024
c	k
i	c02038024.10
m	Ex. 30:13, 24; Lev. 5:15; 27:3, 25; Num. 3:47; 18:16
V	02038025
c	l
i	c02038025.11
m	Ex. 30:11-16; Num. 1:2
V	02038026
c	n
i	c02038026.12
m	Ex. 12:37; Num. 1:46; 26:5127 o Ex.
V	02038028
c	p
i	c02038028.13
m	Ex. 27:17
