C	Chapter 24
V	02024004
c	d
i	c02024004.1
m	Ex. 17:14; 34:27; Deut. 31:9
V	02024006
c	g
i	c02024006.2
m	Ex. 29:16, 20; Heb. 9:18
V	02024007
c	h
i	c02024007.3
m	Ex. 24:4; Heb.
V	02024008
c	i
i	c02024008.4
m	Zech. 9:11; [Matt. 26:28; Mark 14:24; Luke 22:20; 1 Cor. 11:25; Heb. 9:19, 20; 13:20; 1 Pet. 1:2]
V	02024010
c	j
i	c02024010.5
m	Ex. 24:11; Num. 12:8; Is. 6:5; [John 1:18; 6:46]; 1 John 4:12
V	02024010
c	k
i	c02024010.6
m	Ezek. 1:26; Rev. 4:3 l Matt. 17:2
V	02024011
c	m
i	c02024011.7
m	Ex. 19:21
V	02024011
c	n
i	c02024011.8
m	Gen. 32:30; Judg. 13:22 o 1 Cor.
V	02024012
c	p
i	c02024012.9
m	Ex. 24:2,
V	02024012
c	q
i	c02024012.10
m	Ex. 31:18; 32:15; Deut. 5:22
V	02024013
c	r
i	c02024013.11
m	Ex. 32:17
V	02024014
c	s
i	c02024014.12
m	Ex. 17:10,
V	02024015
c	t
i	c02024015.13
m	Ex. 19:9; Matt.
V	02024016
c	u
i	c02024016.14
m	Ex. 16:10; 33:18; Num. 14:10
V	02024017
c	v
i	c02024017.15
m	Ex. 3:2; Deut. 4:26, 36; 9:3; Heb.
V	02024018
c	w
i	c02024018.16
m	Ex. 34:28; Deut. 9:9; 10:10
