C	Chapter 26
V	02026007
c	b
i	c02026007.1
m	Ex. 36:14
V	02026014
c	c
i	c02026014.2
m	Ex. 35:7, 23;
V	02026015
c	d
i	c02026015.3
m	Ex. 36:20-34
V	02026028
c	e
i	c02026028.4
m	Ex. 36:33
V	02026030
c	f
i	c02026030.5
m	Ex. 25:9, 40; 27:8; 39:32; Num. 8:4; Acts 7:44; [Heb. 8:2, 5]
V	02026031
c	g
i	c02026031.6
m	Ex. 27:21; 36:35-38; Lev. 16:2; 2 Chr. 3:14; Matt. 27:51; Heb. 9:3;
V	02026033
c	h
i	c02026033.7
m	Ex. 25:10-16; 40:21 i Lev. 16:2; Heb. 9:2,
V	02026034
c	j
i	c02026034.8
m	Ex. 25:17-22; 40:20; Heb. 9:5
V	02026035
c	k
i	c02026035.9
m	Ex. 40:22; Heb. 9:2 l Ex.
V	02026036
c	m
i	c02026036.10
m	Ex. 36:37
V	02026037
c	n
i	c02026037.11
m	Ex. 36:38
