C	Chapter 46
V	26046002
c	a
i	c26046002.1
m	John 8:20;
V	26046004
c	b
i	c26046004.2
m	Ex. 20:14; [Matt. 5:27; 19:9; Rom. 7:3] 2 M
V	26046005
c	c
i	c26046005.3
m	Lev. 20:10; Deut. 22:22-24 3 M
V	26046006
c	d
i	c26046006.4
m	Matt. 22:15
V	26046007
c	e
i	c26046007.5
m	Deut. 17:7; [Rom. 2:1] 7 M He
V	26046009
c	f
i	c26046009.6
m	Rom. 2:22 8 NU,
V	26046011
c	g
i	c26046011.7
m	[Luke 9:56; 12:14; John 3:17] h [John 5:14] 2 NU, on 12 i Is. 9:2; Mal. 4:2; John 1:4; 9:5; 12:35; [2 Tim. 1:10] j 1 Thess. 5:5 13 k John 5:31 3 valid as testimony 14 l John 7:28; 9:29 15 m
V	26046020
c	t
i	c26046020.8
m	Mark 12:41, 43; Luke 21:1
V	26046020
c	u
i	c26046020.9
m	John 2:4; 7:30
V	26046020
c	v
i	c26046020.10
m	John 7:8
V	26046021
c	w
i	c26046021.11
m	John 7:34; 13:33 x John 8:24
V	26046023
c	y
i	c26046023.12
m	John 3:31
V	26046023
c	z
i	c26046023.13
m	John 15:19; 17:16; 1 John 4:5
V	26046024
c	a
i	c26046024.14
m	John 8:21 b [Mark 16:16]
V	26046025
c	c
i	c26046025.15
m	John 4:26
V	26046025
c	d
i	c26046025.16
m	John 5:43; Gal. 4:4
V	26046026
c	d
i	c26046026.17
m	John 7:28
V	26046026
c	e
i	c26046026.18
m	John 3:32; 15:15
V	26046028
c	f
i	c26046028.19
m	Matt. 27:35; Mark 15:24; Luke 23:33; John g [Rom. 1:4] h John 5:19, 30 i Deut. 18:15, 18, 19; John
V	26046029
c	j
i	c26046029.20
m	John 14:10
V	26046029
c	k
i	c26046029.21
m	John 8:16; 16:32
V	26046029
c	l
i	c26046029.22
m	John 4:34; 5:30;
V	26046030
c	m
i	c26046030.23
m	John 7:31;
V	26046031
c	n
i	c26046031.24
m	[John 14:15,
V	26046032
c	o
i	c26046032.25
m	[John 1:14, 17; 14:6] p [Rom. 6:14, 18, 22; James 1:25;
V	26046033
c	q
i	c26046033.26
m	Lev. 25:42; [Matt. 3:9]; Luke
V	26046034
c	r
i	c26046034.27
m	Prov. 5:22; Rom. 6:16; 2 Pet.
V	26046035
c	s
i	c26046035.28
m	Gen. 21:10; Gal. 4:30
V	26046036
c	t
i	c26046036.29
m	[Rom. 8:2; 2 Cor. 3:17]; Gal. 5:1
V	26046037
c	u
i	c26046037.30
m	John 7:19
V	26046039
c	x
i	c26046039.31
m	[Rom. 2:28; Gal. 3:7, 29]
V	26046040
c	y
i	c26046040.32
m	John 8:37
V	26046040
c	z
i	c26046040.33
m	John 8:26
V	26046041
c	a
i	c26046041.34
m	Deut. 32:6; Is. 63:16; Mal. 1:6
V	26046042
c	b
i	c26046042.35
m	1 John 5:1
V	26046042
c	c
i	c26046042.36
m	John 16:27; 17:8,
V	26046043
c	e
i	c26046043.37
m	[John 7:17]
V	26046044
c	f
i	c26046044.38
m	Matt. 13:38; 1 John 3:8 g 1 John 2:16, 17 h [1 John 3:8-10, 15] i [Jude
V	26046047
c	j
i	c26046047.39
m	Luke 8:15; John 10:26; 1 John
V	26046048
c	k
i	c26046048.40
m	John 7:20;
V	26046049
c	l
i	c26046049.41
m	John 5:41
V	26046050
c	m
i	c26046050.42
m	John 5:41; 7:18; [Phil. 2:6-8]
V	26046051
c	n
i	c26046051.43
m	John 5:24;
V	26046052
c	o
i	c26046052.44
m	John 7:20; 10:20 p Zech. 1:5; Heb. 11:13
V	26046053
c	q
i	c26046053.45
m	John 10:33;
V	26046054
c	r
i	c26046054.46
m	John 5:31,
V	26046054
c	s
i	c26046054.47
m	John 5:41; Acts
V	26046055
c	t
i	c26046055.48
m	John 7:28, 29 u [John 15:10]
V	26046056
c	v
i	c26046056.49
m	Luke 10:24
V	26046056
c	w
i	c26046056.50
m	Matt. 13:17; Heb. 11:13
V	26046058
c	x
i	c26046058.51
m	Mic. 5:2; John 17:5; Heb. 7:3; Rev. 22:13 y Ex. 3:14; Is. 43:13; John 17:5, 24; Col. 1:17; Rev. 1:8
