C	Chapter 41
V	18041001
c	a
i	c18041001.1
m	[Prov. 4:21]
V	18041004
c	b
i	c18041004.2
m	[Prov. 3:14]
V	18041005
c	c
i	c18041005.3
m	[James 1:5, 6]
V	18041006
c	d
i	c18041006.4
m	1 Kin. 3:9, 12; [Job 32:8; James
V	18041007
c	e
i	c18041007.5
m	[Ps. 84:11]; Prov. 30:5
V	18041008
c	f
i	c18041008.6
m	[1 Sam. 2:9]; Ps. 66:9
V	18041011
c	g
i	c18041011.7
m	Prov. 4:6; 6:22
V	18041013
c	h
i	c18041013.8
m	Ps. 82:5; Prov. 4:19; [John
V	18041014
c	i
i	c18041014.9
m	Prov. 10:23; Jer. 11:15; [Rom.
V	18041015
c	j
i	c18041015.10
m	Ps. 125:5; [Prov. 21:8]
V	18041016
c	k
i	c18041016.11
m	Prov. 5:20; 6:24; 7:5 l Prov. 5:3
V	18041018
c	m
i	c18041018.12
m	Prov. 7:27
