C	Chapter 24
V	18024005
c	b
i	c18024005.1
m	Job 2:9; 13:15
V	18024006
c	c
i	c18024006.2
m	Job 2:3; 33:9
V	18024006
c	d
i	c18024006.3
m	Acts 24:16
V	18024008
c	e
i	c18024008.4
m	Matt. 16:26; Luke 12:20
V	18024009
c	f
i	c18024009.5
m	Job 35:12, 13; Ps. 18:41; Prov. 1:28; 28:9; [Is. 1:15]; Jer. 14:12; Ezek. 8:18; [Mic. 3:4; John 9:31; James 4:3]
V	18024010
c	g
i	c18024010.6
m	Job 22:26, 27; [Ps. 37:4; Is.
V	18024013
c	h
i	c18024013.7
m	Job 20:29
V	18024014
c	i
i	c18024014.8
m	Deut. 28:41; Esth. 9:10; Hos.
V	18024015
c	j
i	c18024015.9
m	Ps. 78:64
V	18024017
c	k
i	c18024017.10
m	Prov. 28:8; [Eccl. 2:26]
V	18024018
c	l
i	c18024018.11
m	Is. 1:8; Lam.
V	18024019
c	m
i	c18024019.12
m	Job 7:8, 21;
V	18024020
c	n
i	c18024020.13
m	Job 18:11
V	18024022
c	o
i	c18024022.14
m	Jer. 13:14; Ezek. 5:11; 24:14
