C	Chapter 8
V	18008004
c	a
i	c18008004.1
m	Job 6:30
V	18008006
c	b
i	c18008006.2
m	[Ezra 9:13]
V	18008007
c	c
i	c18008007.3
m	Job 33:12, 13; 36:26; [Eccl. 3:11; Rom. 11:33]
V	18008010
c	d
i	c18008010.4
m	Job 9:12; [Rev.
V	18008011
c	e
i	c18008011.5
m	[Ps. 10:14]
V	18008012
c	f
i	c18008012.6
m	[Ps. 39:5]; Rom. 1:22
V	18008013
c	g
i	c18008013.7
m	[1 Sam. 7:3]
V	18008013
c	h
i	c18008013.8
m	Ps. 88:9
V	18008014
c	i
i	c18008014.9
m	Ps. 101:3
V	18008015
c	j
i	c18008015.10
m	Job 22:26; Ps. 119:6; [1 John
V	18008016
c	k
i	c18008016.11
m	Is. 65:16
V	18008017
c	l
i	c18008017.12
m	Ps. 37:6; Prov. 4:18; Is. 58:8,
V	18008020
c	n
i	c18008020.13
m	Lev. 26:16; Deut. 28:65; Job 17:5 o Job 18:14;
