C	Chapter 35
V	18035001
c	a
i	c18035001.1
m	Ex. 19:16; Job
V	18035002
c	b
i	c18035002.2
m	Job 34:35; 42:3 c 1 Tim. 1:7
V	18035004
c	e
i	c18035004.3
m	Job 15:7; Ps.
V	18035007
c	f
i	c18035007.4
m	Job 1:6
V	18035010
c	h
i	c18035010.5
m	Job 26:10
V	18035011
c	i
i	c18035011.6
m	[Ps. 89:9; 93:4]
V	18035012
c	j
i	c18035012.7
m	[Ps. 74:16;
V	18035013
c	k
i	c18035013.8
m	Job 34:25; Ps.
V	18035015
c	l
i	c18035015.9
m	Job 18:5; [Prov. 13:9] m [Num. 15:30]; Ps. 10:15; 37:17
V	18035016
c	n
i	c18035016.10
m	[Ps. 77:19]; Prov. 8:24
V	18035022
c	p
i	c18035022.11
m	Ps. 135:7
V	18035023
c	q
i	c18035023.12
m	Ex. 9:18; Josh. 10:11; Is. 30:30; Ezek. 13:11, 13; Rev. 16:21
V	18035025
c	r
i	c18035025.13
m	Job 28:26
V	18035027
c	s
i	c18035027.14
m	Ps. 104:13, 14;
V	18035028
c	t
i	c18035028.15
m	Job 36:27, 28; [Ps. 147:8; Jer.
V	18035029
c	u
i	c18035029.16
m	[Job 37:10]; Ps. 147:16,
V	18035030
c	v
i	c18035030.17
m	[Job 37:10]
V	18035033
c	x
i	c18035033.18
m	[Ps. 148:6]; Jer. 31:35,
V	18035036
c	y
i	c18035036.19
m	[Job 9:4; 32:8; Ps. 51:6; Eccl. 2:26;
V	18035039
c	z
i	c18035039.20
m	Ps. 104:21
V	18035041
c	a
i	c18035041.21
m	Ps. 147:9; [Matt. 6:26; Luke
