C	Chapter 25
V	18025012
c	a
i	c18025012.1
m	Eccl. 7:24
V	18025013
c	b
i	c18025013.2
m	Prov. 3:15
V	18025014
c	c
i	c18025014.3
m	Job 28:22
V	18025015
c	d
i	c18025015.4
m	Prov. 3:13-15;
V	18025017
c	e
i	c18025017.5
m	Prov. 8:10;
V	18025018
c	f
i	c18025018.6
m	Prov. 3:15; 8:11
V	18025019
c	g
i	c18025019.7
m	Prov. 8:19
V	18025020
c	h
i	c18025020.8
m	Job 28:12; [Ps. 111:10; Prov. 1:7;
V	18025022
c	i
i	c18025022.9
m	Job 28:14
V	18025024
c	j
i	c18025024.10
m	[Ps. 11:4; Prov. 15:3]
V	18025025
c	k
i	c18025025.11
m	Ps. 135:7
V	18025026
c	l
i	c18025026.12
m	Job 37:3; 38:25
V	18025028
c	m
i	c18025028.13
m	[Deut. 4:6; Ps. 111:10; Prov. 1:7; 9:10; Eccl.
