C	Chapter 28
V	18028001
c	a
i	c18028001.1
m	[Matt. 5:28]
V	18028002
c	b
i	c18028002.2
m	Job 20:29
V	18028004
c	c
i	c18028004.3
m	[2 Chr. 16:9]; Job 24:23; 28:24; 34:21; 36:7; [Prov. 5:21; 15:3; Jer.
V	18028006
c	d
i	c18028006.4
m	Job 23:10; 27:5,
V	18028007
c	e
i	c18028007.5
m	Num. 15:39; [Eccl. 11:9]; Ezek. 6:9; [Matt. 5:29]
V	18028008
c	f
i	c18028008.6
m	Lev. 26:16; Deut. 28:30, 38; Job 20:18; Mic.
V	18028010
c	g
i	c18028010.7
m	Deut. 28:30;
V	18028011
c	h
i	c18028011.8
m	Gen. 38:24; [Lev. 20:10; Deut. 22:22]; Job 31:28
V	18028013
c	i
i	c18028013.9
m	[Deut. 24:14,
V	18028014
c	j
i	c18028014.10
m	[Ps. 44:21]
V	18028015
c	k
i	c18028015.11
m	Job 34:19; Prov. 14:31; 22:2; [Mal. 2:10]
V	18028016
c	l
i	c18028016.12
m	Job 29:12
V	18028020
c	m
i	c18028020.13
m	[Deut. 24:13]
V	18028021
c	n
i	c18028021.14
m	Job 22:9
V	18028023
c	o
i	c18028023.15
m	Is. 13:6
V	18028024
c	p
i	c18028024.16
m	[Matt. 6:19, 20; Mark 10:23-25]
V	18028026
c	r
i	c18028026.17
m	[Deut. 4:19; 17:3]; Ezek. 8:16
V	18028029
c	s
i	c18028029.18
m	[Prov. 17:5; 24:17]; Obad.
V	18028030
c	t
i	c18028030.19
m	[Matt. 5:44]
V	18028032
c	u
i	c18028032.20
m	Gen. 19:2,
V	18028033
c	v
i	c18028033.21
m	Gen. 3:10; [Prov. 28:13]
V	18028034
c	w
i	c18028034.22
m	Ex. 23:2
V	18028035
c	x
i	c18028035.23
m	Job 19:7; 30:20, 24, 28 y Job
V	18028039
c	z
i	c18028039.24
m	Job 24:6, 10- 12; [James 5:4]
V	18028040
c	b
i	c18028040.25
m	Gen. 3:18
