C	Chapter 40
V	18040001
c	a
i	c18040001.1
m	1 Kin. 4:32; Prov. 10:1; 25:1; Eccl. 12:9
V	18040004
c	b
i	c18040004.2
m	Prov. 9:4
V	18040006
c	d
i	c18040006.3
m	Num. 12:8; Ps. 78:2; Dan. 8:23
V	18040007
c	e
i	c18040007.4
m	Job 28:28; Ps. 111:10; Prov. 9:10; 15:33; [Eccl.
V	18040008
c	f
i	c18040008.5
m	Prov. 4:1
V	18040009
c	g
i	c18040009.6
m	Prov. 3:22
V	18040010
c	h
i	c18040010.7
m	Gen. 39:7-10; Deut. 13:8; Ps. 50:18; [Eph. 5:11]
V	18040011
c	i
i	c18040011.8
m	Prov. 12:6; Jer. 5:26
V	18040012
c	j
i	c18040012.9
m	Ps. 28:1
V	18040015
c	k
i	c18040015.10
m	Ps. 1:1; Prov. 4:14 l Ps. 119:101
V	18040016
c	m
i	c18040016.11
m	Prov. 6:17, 18; [Is. 59:7]; Rom.
V	18040019
c	n
i	c18040019.12
m	Prov. 15:27; [1 Tim. 6:10]
V	18040020
c	o
i	c18040020.13
m	Prov. 8:1; 9:3; [John 7:37] 8 in
V	18040023
c	p
i	c18040023.14
m	Is. 32:15; Joel 2:28; [John 7:39]
V	18040024
c	q
i	c18040024.15
m	Is. 65:12; 66:4; Jer. 7:13; Zech.
V	18040025
c	r
i	c18040025.16
m	Ps. 107:11; Luke 7:30
V	18040026
c	s
i	c18040026.17
m	Ps. 2:4
V	18040027
c	t
i	c18040027.18
m	[Prov. 10:24,
V	18040028
c	u
i	c18040028.19
m	1 Sam. 8:18; Job 27:9; 35:12; Ps. 18:41; Is. 1:15; Jer. 11:11; 14:12; Ezek. 8:18; Mic. 3:4; Zech. 7:13; [James 4:3]
V	18040029
c	v
i	c18040029.20
m	Job 21:14; Prov. 1:22 same as rejecting wisdom outright (see Dan. 11:32; John 17:3). the inevitable judgment of their foolishness (see Ps. 2:4). Yet
V	18040029
c	w
i	c18040029.21
m	Ps. 119:173
V	18040030
c	x
i	c18040030.22
m	Ps. 81:11; Prov. 1:25
V	18040031
c	y
i	c18040031.23
m	Job 4:8; Prov. 5:22, 23; 22:8; Is. 3:11; Jer. 6:19
V	18040033
c	z
i	c18040033.24
m	Prov. 3:24-26
V	18040033
c	a
i	c18040033.25
m	Ps. 112:7 4 at
