C	Chapter 7
V	18007001
c	a
i	c18007001.1
m	1 Kin. 19:4; Job 7:16; Jon. 4:3 b Job
V	18007004
c	c
i	c18007004.2
m	[1 Sam. 16:7; Job 28:24; 34:21]
V	18007008
c	d
i	c18007008.3
m	Job 10:3; Ps. 119:73 e [Job
V	18007009
c	f
i	c18007009.4
m	Gen. 2:7; Job
V	18007010
c	g
i	c18007010.5
m	[Ps. 139:14-
V	18007014
c	h
i	c18007014.6
m	Job 7:20; Ps.
V	18007015
c	i
i	c18007015.7
m	Job 10:7; Is. 3:11 j [Job 9:12, 15] k Ps. 25:18
V	18007016
c	l
i	c18007016.8
m	Is. 38:13; Lam. 3:10; Hos. 13:7
V	18007020
c	n
i	c18007020.9
m	Ps. 39:5 o Job
V	18007021
c	p
i	c18007021.10
m	Ps. 88:12 q Ps.
