C	Chapter 15
V	09015001
c	a
i	c09015001.1
m	Gen. 44:30
V	09015001
c	b
i	c09015001.2
m	Deut. 13:6;
V	09015002
c	c
i	c09015002.3
m	1 Sam. 17:15
V	09015006
c	e
i	c09015006.4
m	Ex. 15:20, 21; Judg. 11:34; Ps. 68:25; 149:3
V	09015007
c	f
i	c09015007.5
m	Ex. 15:21 g
V	09015008
c	h
i	c09015008.6
m	Eccl. 4:4 i
V	09015010
c	j
i	c09015010.7
m	1 Sam. 16:14 k
V	09015011
c	n
i	c09015011.8
m	1 Sam. 19:10;
V	09015012
c	o
i	c09015012.9
m	1 Sam. 18:15,
V	09015013
c	r
i	c09015013.10
m	Num. 27:17;
V	09015014
c	s
i	c09015014.11
m	Gen. 39:2, 3, 23; Josh. 6:27;
V	09015016
c	t
i	c09015016.12
m	Num. 27:16, 17;
V	09015017
c	u
i	c09015017.13
m	1 Sam. 14:49; 17:25 v Num.
V	09015018
c	q
i	c09015018.14
m	1 Sam. 16:14;
V	09015018
c	x
i	c09015018.15
m	1 Sam. 9:21; 18:23;
V	09015019
c	y
i	c09015019.16
m	2 Sam. 21:8
V	09015019
c	z
i	c09015019.17
m	Judg. 7:22;
V	09015020
c	a
i	c09015020.18
m	1 Sam. 18:28
V	09015021
c	b
i	c09015021.19
m	1 Sam. 18:17 c
V	09015025
c	e
i	c09015025.20
m	1 Sam. 14:24 f
V	09015026
c	g
i	c09015026.21
m	1 Sam. 18:21
V	09015027
c	h
i	c09015027.22
m	1 Sam. 18:13 i
V	09015029
c	p
i	c09015029.23
m	1 Sam. 16:13,
V	09015030
c	j
i	c09015030.24
m	2 Sam. 11:1 k
