C	Chapter 5
V	07005001
c	a
i	c07005001.1
m	Judg. 12:1;
V	07005002
c	b
i	c07005002.2
m	Judg. 6:11
V	07005003
c	c
i	c07005003.3
m	Judg. 7:24,
V	07005003
c	d
i	c07005003.4
m	Prov. 15:1
V	07005004
c	e
i	c07005004.5
m	Judg. 7:25
V	07005004
c	f
i	c07005004.6
m	Judg. 7:6
V	07005005
c	g
i	c07005005.7
m	Gen. 33:17; Ps. 60:6
V	07005006
c	h
i	c07005006.8
m	1 Kin. 20:11; Judg. 8:15 i
V	07005007
c	j
i	c07005007.9
m	Judg. 8:16
V	07005008
c	k
i	c07005008.10
m	Gen. 32:30, 31; 1 Kin. 12:25
V	07005009
c	l
i	c07005009.11
m	1 Kin. 22:27
V	07005009
c	m
i	c07005009.12
m	Judg. 8:17 and Josh. 6:5. enemy (Josh. 13:32; 18:7).
V	07005010
c	n
i	c07005010.13
m	Judg. 7:12
V	07005010
c	o
i	c07005010.14
m	Judg. 6:5
V	07005011
c	p
i	c07005011.15
m	Num. 32:35,
V	07005012
c	r
i	c07005012.16
m	Ps. 83:11
V	07005015
c	s
i	c07005015.17
m	Judg. 8:6
V	07005016
c	t
i	c07005016.18
m	Judg. 8:7
V	07005017
c	u
i	c07005017.19
m	Judg. 8:9 v 1 Kin. 12:25
V	07005018
c	w
i	c07005018.20
m	Judg. 4:6; Ps.
V	07005021
c	x
i	c07005021.21
m	Ps. 83:11
V	07005022
c	y
i	c07005022.22
m	[Judg. 9:8]
V	07005022
c	z
i	c07005022.23
m	Judg. 3:9; 9:17
V	07005023
c	a
i	c07005023.24
m	1 Sam. 8:7; 10:19; 12:12; Ps.
V	07005027
c	c
i	c07005027.25
m	Judg. 17:5
V	07005027
c	d
i	c07005027.26
m	Judg. 6:11, 24 e [Ps. 106:39]
V	07005027
c	f
i	c07005027.27
m	Deut. 7:16
V	07005028
c	g
i	c07005028.28
m	Judg. 5:31
V	07005029
c	h
i	c07005029.29
m	Judg. 6:32; 7:1
V	07005030
c	i
i	c07005030.30
m	Judg. 9:2,
V	07005031
c	j
i	c07005031.31
m	Judg. 9:1
V	07005032
c	k
i	c07005032.32
m	Gen. 25:8; Job 5:26 l Judg. 6:24;
V	07005033
c	m
i	c07005033.33
m	Judg. 2:19
V	07005033
c	n
i	c07005033.34
m	Judg. 2:17
V	07005033
c	o
i	c07005033.35
m	Judg. 9:4,
V	07005034
c	p
i	c07005034.36
m	Deut. 4:9; Judg. 3:7; Ps.
V	07005035
c	q
i	c07005035.37
m	Judg. 9:16-18
V	07005042
c	q
i	c07005042.38
m	Judg. 18:27; [1 Thess. 5:3]
