C	Chapter 13
V	12013003
c	a
i	c12013003.1
m	[Lev. 18:21]; 2 Kin. 17:17; 2 Chr. 28:3; Ps. 106:37, 38; Is. 1:1 b [Deut. 12:31]; 2 Kin.
V	12013004
c	c
i	c12013004.2
m	2 Kin. 15:34,
V	12013005
c	e
i	c12013005.3
m	2 Kin. 15:37; Is. 7:1,
V	12013006
c	f
i	c12013006.4
m	2 Kin. 14:22;
V	12013007
c	g
i	c12013007.5
m	2 Kin. 15:29; 1 Chr. 5:26; 2 Chr. 2 Kin. 15:19
V	12013008
c	h
i	c12013008.6
m	2 Kin. 12:17, 18; 2 Chr. 28:21
V	12013009
c	i
i	c12013009.7
m	2 Kin. 14:28
V	12013011
c	l
i	c12013011.8
m	Is. 8:2
V	12013012
c	m
i	c12013012.9
m	2 Chr. 26:16,
V	12013014
c	n
i	c12013014.10
m	Ex. 27:1, 2; 40:6, 29; 2 Chr. 4:1
V	12013015
c	o
i	c12013015.11
m	Ex. 29:39-41
V	12013017
c	p
i	c12013017.12
m	2 Chr. 28:24 q 1 Kin. 7:27-29 r 1 Kin. 7:23-25
V	12013020
c	s
i	c12013020.13
m	2 Chr. 28:27
V	12013035
c	d
i	c12013035.14
m	[Deut. 12:2]; 1 Kin. 14:23
