C	Chapter 19
V	12019002
c	c
i	c12019002.1
m	Deut. 5:32; Josh. 1:7
V	12019003
c	d
i	c12019003.2
m	2 Chr. 34:8
V	12019004
c	e
i	c12019004.3
m	2 Kin. 12:4 f 2 Kin. 12:9,
V	12019005
c	g
i	c12019005.4
m	2 Kin. 12:11-14
V	12019007
c	h
i	c12019007.5
m	2 Kin. 12:15; [1 Cor. 4:2]
V	12019008
c	i
i	c12019008.6
m	Deut. 31:24-26; 2 Chr. 34:14
V	12019012
c	j
i	c12019012.7
m	2 Kin. 25:22; Jer. 26:24
V	12019013
c	k
i	c12019013.8
m	[Deut. 29:23-
V	12019014
c	l
i	c12019014.9
m	2 Chr. 34:22
V	12019016
c	m
i	c12019016.10
m	Deut. 29:27; [Dan. 9:11-14]
V	12019017
c	n
i	c12019017.11
m	Deut. 29:25- 27; 2 Kin. 21:22
V	12019018
c	o
i	c12019018.12
m	2 Chr. 34:26
V	12019019
c	p
i	c12019019.13
m	1 Sam. 24:5; [Ps. 51:17; Is. 57:15] q Ex. 10:3; 1 Kin. 21:29; [2 Chr. 7:14] r Lev. 26:31, 32 s Jer.
