C	Chapter 20
V	12020001
c	a
i	c12020001.1
m	2 Sam. 19:11; 2 Chr. 34:29,
V	12020002
c	b
i	c12020002.2
m	Deut. 31:10-13 c 2 Kin. 22:8
V	12020003
c	d
i	c12020003.3
m	2 Kin. 11:14 e 2 Kin. 11:17
V	12020004
c	f
i	c12020004.4
m	2 Kin. 25:18; Jer. 52:24 g 2 Kin. 21:3-7
V	12020005
c	h
i	c12020005.5
m	2 Kin. 21:3 3 Of
V	12020006
c	i
i	c12020006.6
m	2 Kin. 21:7 j Ex. 32:20 k 2 Chr. 34:4
V	12020007
c	l
i	c12020007.7
m	1 Kin. 14:24; 15:12 m Ex. 35:25, 26; Ezek. 16:16
V	12020008
c	o
i	c12020008.8
m	Josh. 21:17; 1 Kin. 15:22
V	12020009
c	p
i	c12020009.9
m	[Ezek. 44:10- 14] q
V	12020010
c	u
i	c12020010.10
m	2 Kin. 21:6
V	12020012
c	v
i	c12020012.11
m	Jer. 19:13; Zeph. 1:5 w 2 Kin. 21:5; 2 Chr. 33:5
V	12020013
c	x
i	c12020013.12
m	1 Kin. 11:5-
V	12020014
c	y
i	c12020014.13
m	[Ex. 23:24; Deut. 7:5-25]
V	12020015
c	z
i	c12020015.14
m	1 Kin. 12:28-
V	12020016
c	a
i	c12020016.15
m	1 Kin. 13:2
V	12020017
c	b
i	c12020017.16
m	1 Kin. 13:1,
V	12020019
c	d
i	c12020019.17
m	2 Chr. 34:6,
V	12020020
c	e
i	c12020020.18
m	1 Kin. 13:2 f [Ex. 22:20]; 1 Kin. 18:40; 2 Kin. 10:25; 11:18 g 2 Chr.
V	12020021
c	h
i	c12020021.19
m	Num. 9:5; Josh. 5:10; 2 Chr. 35:1 i Ex. 12:3; Lev. 23:5; Num. 9:2; Deut. 16:2-8
V	12020022
c	j
i	c12020022.20
m	2 Chr. 35:18,
V	12020024
c	k
i	c12020024.21
m	[Lev. 19:31; 20:27]; Deut. 18:11 l 2 Kin. 22:8
V	12020025
c	m
i	c12020025.22
m	2 Kin. 18:5
V	12020026
c	n
i	c12020026.23
m	2 Kin. 21:11, 12; 24:3, 4; Jer.
V	12020027
c	o
i	c12020027.24
m	2 Kin. 17:18, p 1 Kin. 8:29; 9:3; 2 Kin. 21:4,
V	12020029
c	q
i	c12020029.25
m	2 Chr. 35:20; Jer. 2:16; 46:2
V	12020029
c	r
i	c12020029.26
m	Judg. 5:19; Zech. 12:11 s 2 Kin. 14:8
V	12020030
c	t
i	c12020030.27
m	2 Chr. 35:24; 2 Kin. 22:20 u 2 Chr. 36:1-4
V	12020031
c	w
i	c12020031.28
m	2 Kin. 24:18
V	12020033
c	x
i	c12020033.29
m	2 Kin. 25:6; Jer. 52:27
V	12020034
c	y
i	c12020034.30
m	2 Chr. 36:4 z 2 Kin. 24:17; Dan. 1:7 a Matt. 1:11 b Jer. 22:11, 12; Ezek. 19:3,
V	12020035
c	c
i	c12020035.31
m	2 Kin. 23:33
V	12020036
c	d
i	c12020036.32
m	2 Chr. 36:5; Jer. 22:18, 19; 26:1
