C	Chapter 14
V	12014001
c	a
i	c12014001.1
m	2 Kin. 15:30
V	12014003
c	b
i	c12014003.2
m	2 Kin. 18:9-12 c 2 Kin. 24:1
V	12014005
c	d
i	c12014005.3
m	2 Kin. 18:9; Hos. 13:16
V	12014006
c	e
i	c12014006.4
m	2 Kin. 18:10, 11; Is. 7:7-9; Hos. 1:4; 13:16; Amos 4:2
V	12014006
c	f
i	c12014006.5
m	Lev. 26:32, 33; [Deut. 28:36, 64; 29:27, 28] g 1 Chr.
V	12014007
c	h
i	c12014007.6
m	[Josh. 23:16]
V	12014007
c	i
i	c12014007.7
m	Judg. 6:10
V	12014008
c	j
i	c12014008.8
m	[Lev. 18:3; Deut. 18:9]; 2 Kin.
V	12014009
c	k
i	c12014009.9
m	2 Kin. 18:8
V	12014010
c	l
i	c12014010.10
m	1 Kin. 14:23; Is. 57:5 m [Ex. 34:12- 14; Deut. 16:21]; Mic. 5:14 n [Deut. 12:2]; 2 Kin. 16:4 Ezek. 1:2, 3).
V	12014012
c	o
i	c12014012.11
m	[Ex. 20:3-5; Lev. 26:1; Deut. 5:7, 8] p [Deut.
V	12014013
c	q
i	c12014013.12
m	Neh. 9:29, 30 r
V	12014014
c	t
i	c12014014.13
m	Ex. 32:9; 33:3; Deut. 31:27; [Prov. 29:1; Acts 7:51]
V	12014014
c	u
i	c12014014.14
m	Deut. 9:23; Ps.
V	12014015
c	v
i	c12014015.15
m	Jer. 44:3 w Ex. 24:6-8; Deut. 29:25 x Deut. 32:21; 1 Kin. 16:31; [1 Cor. 8:4] y 2 Chr. 13:7; Jer. 2:5; [Rom. 1:21-23] z [Deut. 12:30, 31]
V	12014016
c	a
i	c12014016.16
m	Ex. 32:8; 1 Kin. 12:28 b [1 Kin. 14:15] c [Deut. 4:19] d 1 Kin. 16:31;
V	12014017
c	e
i	c12014017.17
m	[Lev. 18:21]; 2 Kin. 16:3; Ezek. 23:37 f [Lev. 19:26; Deut. 18:10-12] g 1 Kin. 21:20
V	12014018
c	h
i	c12014018.18
m	1 Kin. 11:13,
V	12014019
c	i
i	c12014019.19
m	Jer. 3:8
V	12014020
c	j
i	c12014020.20
m	Judg. 2:14; 2 Kin. 13:3; 15:29 k 2 Kin. 24:20
V	12014021
c	l
i	c12014021.21
m	1 Kin. 11:11,
V	12014023
c	n
i	c12014023.22
m	1 Kin. 14:16; Is. 8:4 o 2 Kin. 17:6
V	12014024
c	p
i	c12014024.23
m	Ezra 4:2, 10 q 2 Kin. 18:34 and Bethel, and Israels fascination with Baal (v. 16; see 1 Kin.
V	12014029
c	r
i	c12014029.24
m	1 Kin. 12:31;
V	12014030
c	s
i	c12014030.25
m	2 Kin. 17:24
V	12014031
c	m
i	c12014031.26
m	1 Kin.
V	12014031
c	t
i	c12014031.27
m	Ezra 4:9 u [Lev. 18:21; Deut. 12:31]
V	12014032
c	v
i	c12014032.28
m	1 Kin. 12:31;
V	12014033
c	w
i	c12014033.29
m	Zeph. 1:5
V	12014034
c	x
i	c12014034.30
m	Gen. 32:28;
V	12014035
c	y
i	c12014035.31
m	Judg. 6:10 z [Ex. 20:5]
V	12014036
c	a
i	c12014036.32
m	Ex. 14:15-30
V	12014036
c	b
i	c12014036.33
m	Ex. 6:6; 9:15 c [Deut. 10:20]
V	12014037
c	d
i	c12014037.34
m	Deut. 5:32
V	12014038
c	e
i	c12014038.35
m	Deut. 4:23;
V	12014041
c	f
i	c12014041.36
m	2 Kin. 17:32,
