C	Chapter 12
V	12012001
c	a
i	c12012001.1
m	2 Kin. 15:13,
V	12012004
c	c
i	c12012004.2
m	2 Kin. 12:3;
V	12012005
c	d
i	c12012005.3
m	2 Chr. 26:19- 23; Ps. 78:31 e Is. 6:1 f [Lev. 13:46]; Num. 12:14
V	12012007
c	g
i	c12012007.4
m	2 Chr. 26:23
V	12012008
c	h
i	c12012008.5
m	2 Kin. 14:29
V	12012009
c	i
i	c12012009.6
m	2 Kin. 14:24
V	12012010
c	j
i	c12012010.7
m	Amos 7:9
V	12012014
c	l
i	c12012014.8
m	1 Kin. 14:17; Song 6:4
V	12012016
c	m
i	c12012016.9
m	1 Kin. 4:24 n 2 Kin. 8:12; Hos.
V	12012019
c	o
i	c12012019.10
m	1 Chr. 5:26; Is. 66:19; Hos. 8:9 p 2 Kin. 14:5
V	12012020
c	q
i	c12012020.11
m	2 Kin. 23:35
V	12012025
c	r
i	c12012025.12
m	1 Kin. 16:18
V	12012027
c	s
i	c12012027.13
m	2 Chr. 28:6; Is. 7:1
V	12012029
c	t
i	c12012029.14
m	2 Kin. 16:7, 10; 1 Chr. 5:26 u 1 Kin. v 2 Kin. 17:6
V	12012030
c	b
i	c12012030.15
m	2 Kin. 14:21; 2 Chr. 26:1, 3,
V	12012032
c	x
i	c12012032.16
m	2 Chr. 27:1
V	12012034
c	y
i	c12012034.17
m	2 Kin. 15:3, 4; 2 Chr. 26:4,
V	12012035
c	z
i	c12012035.18
m	2 Kin. 15:4 a 2 Chr. 23:20;
V	12012037
c	b
i	c12012037.19
m	2 Kin. 16:5-9; Is. 7:1-17 c 2 Kin.
