C	Chapter 26
V	03026001
c	a
i	c03026001.1
m	Ex. 20:4, 5; Deut. 4:15-18; 5:8
V	03026002
c	b
i	c03026002.2
m	Lev. 19:30
V	03026003
c	c
i	c03026003.3
m	Deut. 28:1-14
V	03026004
c	d
i	c03026004.4
m	Is. 30:23 e Ps.
V	03026005
c	f
i	c03026005.5
m	Deut. 11:15; Joel 2:19, 26; Amos 9:13 g Lev. 25:18, 19; Ezek.
V	03026006
c	h
i	c03026006.6
m	Is. 45:7 i Job 11:19; Ps. 4:8; Zeph. 3:13 j 2 Kin. 17:25; Hos. 2:18
V	03026006
c	k
i	c03026006.7
m	Ezek. 14:17
V	03026008
c	l
i	c03026008.8
m	Deut. 32:30; Judg. 7:7-12
V	03026009
c	m
i	c03026009.9
m	Ex. 2:25; 2 Kin. 13:23 n Gen. 17:6, 7; Ps. 107:38
V	03026009
c	o
i	c03026009.10
m	Gen. 17:1-7
V	03026010
c	p
i	c03026010.11
m	Lev. 25:22
V	03026010
c	r
i	c03026010.12
m	2 Chr. 36:19; Ps. 74:7 still during the Babylonian siege of Jerusalem (2 Kin. 6:28, 29; Lam. 2:20; 4:10).
V	03026013
c	s
i	c03026013.13
m	Gen. 27:40
V	03026016
c	t
i	c03026016.14
m	Deut. 28:22 u
V	03026016
c	v
i	c03026016.15
m	Ezek. 24:23; 33:10 w Judg. 6:3- 6; Job 31:8; Mic.
V	03026017
c	x
i	c03026017.16
m	Ps. 34:16
V	03026017
c	y
i	c03026017.17
m	Deut. 28:25;
V	03026017
c	a
i	c03026017.18
m	Prov. 28:1
V	03026018
c	b
i	c03026018.19
m	1 Sam. 2:5
V	03026019
c	c
i	c03026019.20
m	Is. 25:11
V	03026019
c	d
i	c03026019.21
m	Deut. 28:23
V	03026020
c	e
i	c03026020.22
m	Ps. 127:1; Is. 17:10, 11; 49:4; Jer. 12:13 f Gen. 4:12; Deut. 11:17
V	03026022
c	g
i	c03026022.23
m	Deut. 32:24; Ezek. 14:21
V	03026022
c	h
i	c03026022.24
m	Judg. 5:6; 2 Chr. 15:5; Zech. 7:14
V	03026023
c	i
i	c03026023.25
m	Jer. 2:30; Amos
V	03026024
c	j
i	c03026024.26
m	Lev. 26:28, 41; Ps. 18:26
V	03026025
c	k
i	c03026025.27
m	Ezek. 5:17
V	03026025
c	l
i	c03026025.28
m	Num. 16:49; Deut. 28:21;
V	03026026
c	m
i	c03026026.29
m	Ps. 105:16; Is. 3:1; Ezek. 4:16, 17; 5:16 n Mic. 6:14; Hag. 1:6
V	03026029
c	o
i	c03026029.30
m	Deut. 28:53; 2 Kin. 6:28, 29 7 In
V	03026030
c	p
i	c03026030.31
m	1 Kin. 13:2; 2 Chr. 34:3; Is. 27:9; Ezek. 6:3-
V	03026031
c	q
i	c03026031.32
m	2 Kin. 25:4,
V	03026031
c	s
i	c03026031.33
m	Is. 1:11-15
V	03026032
c	t
i	c03026032.34
m	Jer. 9:11; 18:16
V	03026033
c	u
i	c03026033.35
m	Deut. 4:27; Ps. 44:11; Ezek. Zech. 7:14
V	03026034
c	v
i	c03026034.36
m	Lev. 26:43; 2 Chr. 36:21
V	03026035
c	w
i	c03026035.37
m	Lev. 25:2
V	03026036
c	x
i	c03026036.38
m	Is. 30:17; Lam. 1:3, 6; 4:19; Ezek.
V	03026037
c	y
i	c03026037.39
m	Judg. 7:22;
V	03026038
c	a
i	c03026038.40
m	Deut. 4:26
V	03026039
c	b
i	c03026039.41
m	Deut. 28:65; Ezek. 4:17; 33:10; Zech. 10:9 c Ex.
V	03026040
c	d
i	c03026040.42
m	Num. 5:7; 1 Kin. 8:33, 34; Neh. 9:2; Luke 15:18; [1 John 1:9]
V	03026041
c	e
i	c03026041.43
m	Acts 7:51; Rom. 2:29 f 2 Chr. 12:6, 7, 12; 1 Pet. 5:5, 6 g Ps. 39:9; 51:3, 4; Dan. 9:7
V	03026042
c	h
i	c03026042.44
m	Ex. 2:24; 6:5; Ps. 106:45; Ezek. 16:60 i Ps. 136:23
V	03026043
c	j
i	c03026043.45
m	Lev. 26:34,
V	03026043
c	k
i	c03026043.46
m	Lev. 26:15
V	03026044
c	l
i	c03026044.47
m	Deut. 4:31; 2 Kin. 13:23; Jer. 30:11; [Rom.
V	03026045
c	m
i	c03026045.48
m	[Rom. 11:28]
V	03026045
c	n
i	c03026045.49
m	Lev. 22:33; 25:38
V	03026045
c	o
i	c03026045.50
m	Ps. 98:2; Ezek.
V	03026046
c	p
i	c03026046.51
m	Lev. 27:34; Deut. 6:1; 12:1; [John 1:17] q Lev.
