C	Chapter 23
V	03023002
c	a
i	c03023002.1
m	Ex. 12:16
V	03023003
c	b
i	c03023003.2
m	Ex. 20:9; 23:12; 31:15; Lev. 19:3; Deut. 5:13, 14; Luke 13:14
V	03023004
c	c
i	c03023004.3
m	Ex. 23:14-16; Lev. 23:2,
V	03023005
c	d
i	c03023005.4
m	Ex. 12:1-28; Num. 9:1-5; 28:16- 25; Deut. 16:1-8; Josh. 5:10
V	03023007
c	e
i	c03023007.5
m	Ex. 12:16; Num. 28:18,
V	03023010
c	f
i	c03023010.6
m	Ex. 23:19; 34:26 g [Rom. 11:16]; James 1:18; Rev. 14:4
V	03023016
c	i
i	c03023016.7
m	Acts 2:1
V	03023016
c	j
i	c03023016.8
m	Num. 28:26
V	03023017
c	k
i	c03023017.9
m	Ex. 23:16, 19; Num. 15:17-21
V	03023019
c	l
i	c03023019.10
m	Lev. 4:23, 28; Num. 28:30; [2 Cor. 5:21]
V	03023019
c	m
i	c03023019.11
m	Lev. 3:1
V	03023020
c	n
i	c03023020.12
m	Lev. 14:13; Num. 18:12; Deut.
V	03023024
c	p
i	c03023024.13
m	Num. 29:1
V	03023024
c	q
i	c03023024.14
m	Lev. 25:9
V	03023027
c	r
i	c03023027.15
m	Lev. 16:1-34; 25:9; Num. 29:7
V	03023028
c	s
i	c03023028.16
m	Lev. 16:34
V	03023029
c	t
i	c03023029.17
m	Is. 22:12; Jer. 31:9; Ezek. 7:16
V	03023029
c	u
i	c03023029.18
m	Gen. 17:14; Lev. 13:46; Num. 5:2
V	03023030
c	v
i	c03023030.19
m	Lev. 20:3-6
V	03023034
c	w
i	c03023034.20
m	Ex. 23:16; Num. 29:12; Deut. 16:13-16; Ezra 3:4; Neh. 8:14; Zech. 14:16-19; John 7:2
V	03023036
c	x
i	c03023036.21
m	Num. 29:12-34
V	03023036
c	y
i	c03023036.22
m	Num. 29:35-38; Neh. 8:18; John
V	03023036
c	z
i	c03023036.23
m	Deut. 16:8; 2 Chr.
V	03023037
c	a
i	c03023037.24
m	Lev. 23:2,
V	03023038
c	b
i	c03023038.25
m	Num. 29:39
V	03023039
c	c
i	c03023039.26
m	Ex. 23:16; Deut. 16:13
V	03023040
c	d
i	c03023040.27
m	Neh. 8:15
V	03023040
c	e
i	c03023040.28
m	Deut. 12:7; 16:14,
V	03023041
c	f
i	c03023041.29
m	Num. 29:12; Neh. 8:18
V	03023042
c	g
i	c03023042.30
m	[Is. 4:6]
V	03023042
c	h
i	c03023042.31
m	Neh. 8:14-16
V	03023043
c	i
i	c03023043.32
m	Ex. 13:14; Deut. 31:13; Ps. 78:5 j Ex. 10:2
V	03023043
c	k
i	c03023043.33
m	Lev. 22:33
V	03023044
c	l
i	c03023044.34
m	Lev. 23:2
