C	Chapter 25
V	03025001
c	a
i	c03025001.1
m	Lev. 26:46
V	03025002
c	b
i	c03025002.2
m	Lev. 26:34,
V	03025004
c	c
i	c03025004.3
m	Deut. 15:1; Neh. 10:31 d [Heb.
V	03025005
c	e
i	c03025005.4
m	2 Kin. 19:29
V	03025009
c	f
i	c03025009.5
m	Lev. 23:24,
V	03025010
c	g
i	c03025010.6
m	Is. 61:2; 63:4; Jer. 34:8, 15, 17; [Luke 4:19] h Lev. Num. 36:4
V	03025011
c	i
i	c03025011.7
m	Lev. 25:5
V	03025012
c	j
i	c03025012.8
m	Lev. 25:6,
V	03025013
c	k
i	c03025013.9
m	Lev. 25:10; 27:24; Num. 36:4
V	03025014
c	l
i	c03025014.10
m	Lev. 19:13
V	03025015
c	m
i	c03025015.11
m	Lev. 27:18,
V	03025017
c	n
i	c03025017.12
m	Lev. 25:14; Prov. 14:31; 22:22; Jer. 7:5, 6; 1 Thess. 4:6 o Lev.
V	03025018
c	p
i	c03025018.13
m	Lev. 19:37
V	03025018
c	q
i	c03025018.14
m	Lev. 26:5; Deut. 12:10; Ps. 4:8; Jer.
V	03025019
c	r
i	c03025019.15
m	Lev. 26:5; Ezek. 34:25
V	03025020
c	s
i	c03025020.16
m	Matt. 6:25,
V	03025020
c	t
i	c03025020.17
m	Lev. 25:4,
V	03025021
c	u
i	c03025021.18
m	Deut. 28:8 owner. The same phrase occurs in Is. 61:1, the passage Jesus
V	03025021
c	v
i	c03025021.19
m	Ex. 16:29
V	03025022
c	w
i	c03025022.20
m	2 Kin. 19:29
V	03025022
c	x
i	c03025022.21
m	Lev. 26:10; Josh.
V	03025023
c	y
i	c03025023.22
m	Ex. 19:5; 2 Chr. 7:20 z Gen. 23:4; Ex. 6:4; 1 Chr. 29:15; Ps. 39:12; Heb. 11:13; 1 Pet.
V	03025025
c	a
i	c03025025.23
m	Ruth 2:20; 4:4, 6 b Num. 5:8; Ruth 3:2, 9, 12; [Job 19:25]; Jer.
V	03025027
c	c
i	c03025027.24
m	Lev. 25:50-52
V	03025028
c	d
i	c03025028.25
m	Lev. 25:10,
V	03025032
c	e
i	c03025032.26
m	Num. 35:1-8; Josh. 21:2
V	03025034
c	g
i	c03025034.27
m	Acts 4:36,
V	03025035
c	h
i	c03025035.28
m	Deut. 15:7-11; 24:14, 15; Luke 6:35; 1 John 3:17
V	03025036
c	i
i	c03025036.29
m	Ex. 22:25; Deut. 23:19,
V	03025036
c	j
i	c03025036.30
m	Neh. 5:9
V	03025038
c	k
i	c03025038.31
m	Lev. 11:45;
V	03025041
c	l
i	c03025041.32
m	Ex. 21:3
V	03025042
c	m
i	c03025042.33
m	Lev. 25:55; [Rom. 6:22; 1 Cor.
V	03025043
c	n
i	c03025043.34
m	Eph. 6:9; Col. 4:1 o Ex. 1:13, 14; Lev. 25:46, 53; Ezek. 34:4 p Ex. 1:17; Deut. 25:18; Mal. 3:5 3 severity
V	03025045
c	q
i	c03025045.35
m	[Is. 56:3, 6, 7]
V	03025046
c	r
i	c03025046.36
m	Is. 14:2
V	03025050
c	s
i	c03025050.37
m	Job 7:1; Is.
